YEAR_MONTH,CITY,SUBSTANCE,CLASS,ITEMS,ACTUAL_COST
202306,Canterbury,Flupentixol hydrochloride,antidepressant,5.0000,22.9915
202306,Canterbury,Fluvoxamine maleate,antidepressant,2.0000,55.4955
202306,Canterbury,Imipramine hydrochloride,antidepressant,7.0000,25.1722
202306,Canterbury,Lofepramine hydrochloride,antidepressant,5.0000,93.7406
202306,Canterbury,Loprazolam mesilate,anxiolytic,9.0000,102.1382
202306,Canterbury,Lorazepam,anxiolytic,54.0000,418.0306
202306,Canterbury,Lormetazepam,anxiolytic,1.0000,15.7226
202306,Canterbury,Melatonin,anxiolytic,305.0000,23383.3364
202306,Canterbury,Midazolam hydrochloride,anxiolytic,11.0000,1284.3812
202306,Canterbury,Midazolam maleate,anxiolytic,2.0000,460.6326
202306,Canterbury,Mirtazapine,antidepressant,1253.0000,1896.6661
202306,Canterbury,Moclobemide,antidepressant,1.0000,24.6803
202306,Canterbury,Nitrazepam,anxiolytic,22.0000,71.3309
202306,Canterbury,Nortriptyline,antidepressant,138.0000,946.4048
202306,Canterbury,Oxazepam,anxiolytic,34.0000,166.3285
202306,Canterbury,Paroxetine hydrochloride,antidepressant,115.0000,490.1893
202306,Canterbury,Phenelzine sulfate,antidepressant,3.0000,650.7134
202306,Canterbury,Phenobarbital,anxiolytic,27.0000,482.5405
202306,Canterbury,Pregabalin,anxiolytic,1515.0000,4578.3993
202306,Canterbury,Promethazine teoclate,anxiolytic,1.0000,3.9802
202306,Canterbury,Reboxetine,antidepressant,1.0000,33.3275
202306,Canterbury,Sertraline hydrochloride,antidepressant,2530.0000,5618.0246
202306,Canterbury,Temazepam,anxiolytic,26.0000,596.4050
202306,Canterbury,Trazodone hydrochloride,antidepressant,70.0000,348.2837
202306,Canterbury,Trimipramine maleate,antidepressant,2.0000,1007.2863
202306,Canterbury,Venlafaxine,antidepressant,565.0000,3783.6312
202306,Canterbury,Vortioxetine,antidepressant,55.0000,1663.7477
202306,Canterbury,Zolpidem tartrate,anxiolytic,75.0000,78.7371
202306,Canterbury,Zopiclone,anxiolytic,446.0000,615.6031
202306,Exeter,Agomelatine,antidepressant,10.0000,259.0889
202306,Exeter,Amitriptyline hydrochloride,antidepressant,4170.0000,5786.8369
202306,Exeter,Bupropion hydrochloride,antidepressant,4.0000,145.5339
202306,Exeter,Buspirone hydrochloride,anxiolytic,32.0000,223.2015
202306,Exeter,Chloral hydrate,anxiolytic,5.0000,2068.4784
202306,Exeter,Chlordiazepoxide hydrochloride,anxiolytic,1.0000,16.5600
202306,Exeter,Citalopram hydrobromide,antidepressant,3742.0000,6224.9896
202306,Exeter,Citalopram hydrochloride,antidepressant,8.0000,161.9405
202306,Exeter,Clobazam,anxiolytic,87.0000,4050.9829
202306,Exeter,Clomipramine hydrochloride,antidepressant,33.0000,594.7331
202306,Exeter,Clonazepam,anxiolytic,228.0000,2178.6025
202306,Exeter,Diazepam,anxiolytic,1721.0000,4129.1972
202306,Exeter,Dosulepin hydrochloride,antidepressant,91.0000,1038.2013
202306,Exeter,Doxepin,antidepressant,2.0000,617.2800
202306,Exeter,Duloxetine hydrochloride,antidepressant,785.0000,2891.4398
202306,Exeter,Escitalopram,antidepressant,327.0000,559.0356
202306,Exeter,Fluoxetine hydrochloride,antidepressant,1710.0000,5043.2996
202306,Exeter,Flupentixol decanoate,antidepressant,7.0000,152.8915
202306,Exeter,Flupentixol hydrochloride,antidepressant,18.0000,47.9068
202306,Exeter,Fluvoxamine maleate,antidepressant,6.0000,182.2141
202306,Exeter,Imipramine hydrochloride,antidepressant,49.0000,176.9876
202306,Exeter,Lofepramine hydrochloride,antidepressant,65.0000,669.4689
202306,Exeter,Loprazolam mesilate,anxiolytic,2.0000,31.8815
202306,Exeter,Lorazepam,anxiolytic,282.0000,1831.8612
202306,Exeter,Lormetazepam,anxiolytic,6.0000,31.3490
202306,Exeter,Melatonin,anxiolytic,874.0000,23419.1882
202306,Exeter,Midazolam hydrochloride,anxiolytic,28.0000,3490.0838
202306,Exeter,Midazolam maleate,anxiolytic,7.0000,1121.6752
202306,Exeter,Mirtazapine,antidepressant,3153.0000,3095.4096
202306,Exeter,Moclobemide,antidepressant,8.0000,60.3006
202306,Exeter,Nitrazepam,anxiolytic,78.0000,151.3694
202306,Exeter,Nortriptyline,antidepressant,103.0000,568.1147
202306,Exeter,Oxazepam,anxiolytic,4.0000,15.5280
202306,Exeter,Paraldehyde,anxiolytic,1.0000,26.0293
202306,Exeter,Paroxetine hydrochloride,antidepressant,221.0000,613.9071
202306,Exeter,Phenobarbital,anxiolytic,39.0000,599.0500
202306,Exeter,Pregabalin,anxiolytic,1914.0000,4930.2724
202306,Exeter,Promethazine teoclate,anxiolytic,2.0000,12.2069
202306,Exeter,Reboxetine,antidepressant,1.0000,17.8055
202306,Exeter,Sertraline hydrochloride,antidepressant,5704.0000,8834.3897
202306,Exeter,Temazepam,anxiolytic,56.0000,1415.0220
202306,Exeter,Trazodone hydrochloride,antidepressant,276.0000,1440.5146
202306,Exeter,Venlafaxine,antidepressant,1595.0000,10472.4906
202306,Exeter,Vortioxetine,antidepressant,52.0000,1297.1320
202306,Exeter,Zolpidem tartrate,anxiolytic,159.0000,191.5905
202306,Exeter,Zopiclone,anxiolytic,1775.0000,1888.1425
202306,Leeds,Agomelatine,antidepressant,5.0000,158.3183
202306,Leeds,Amitriptyline hydrochloride,antidepressant,20123.0000,30216.5924
202306,Leeds,Bupropion hydrochloride,antidepressant,4.0000,131.3375
202306,Leeds,Buspirone hydrochloride,anxiolytic,177.0000,1578.9429
202306,Leeds,Chloral hydrate,anxiolytic,15.0000,4758.4471
202306,Leeds,Chlordiazepoxide hydrochloride,anxiolytic,33.0000,410.5123
202306,Leeds,Citalopram hydrobromide,antidepressant,13703.0000,23122.4630
202306,Leeds,Citalopram hydrochloride,antidepressant,96.0000,1807.0763
202306,Leeds,Clobazam,anxiolytic,439.0000,16755.3069
202306,Leeds,Clomipramine hydrochloride,antidepressant,266.0000,3421.3616
202306,Leeds,Clonazepam,anxiolytic,738.0000,9599.5881
202306,Leeds,Diazepam,anxiolytic,3147.0000,7862.7789
202306,Leeds,Dosulepin hydrochloride,antidepressant,300.0000,3898.2048
202306,Leeds,Doxepin,antidepressant,30.0000,5645.9871
202306,Leeds,Duloxetine hydrochloride,antidepressant,2644.0000,10535.8186
202306,Leeds,Escitalopram,antidepressant,1131.0000,2203.5861
202306,Leeds,Fluoxetine hydrochloride,antidepressant,9104.0000,26619.8783
202306,Leeds,Flupentixol decanoate,antidepressant,53.0000,1476.7114
202306,Leeds,Flupentixol hydrochloride,antidepressant,270.0000,905.7022
202306,Leeds,Fluvoxamine maleate,antidepressant,61.0000,826.7023
202306,Leeds,Imipramine hydrochloride,antidepressant,122.0000,812.3713
202306,Leeds,Lofepramine hydrochloride,antidepressant,135.0000,1565.1515
202306,Leeds,Loprazolam mesilate,anxiolytic,11.0000,224.1045
202306,Leeds,Lorazepam,anxiolytic,762.0000,7549.9127
202306,Leeds,Lormetazepam,anxiolytic,15.0000,399.4261
202306,Leeds,Melatonin,anxiolytic,1582.0000,69238.9844
202306,Leeds,Mianserin hydrochloride,antidepressant,2.0000,90.8629
202306,Leeds,Midazolam hydrochloride,anxiolytic,57.0000,5288.0583
202306,Leeds,Midazolam maleate,anxiolytic,11.0000,1438.3786
202306,Leeds,Mirtazapine,antidepressant,14757.0000,15406.5542
202306,Leeds,Moclobemide,antidepressant,8.0000,124.2691
202306,Leeds,Nitrazepam,anxiolytic,405.0000,2282.1395
202306,Leeds,Nortriptyline,antidepressant,989.0000,2900.2821
202306,Leeds,Oxazepam,anxiolytic,87.0000,447.6548
202306,Leeds,Paraldehyde,anxiolytic,2.0000,47.6363
202306,Leeds,Paroxetine hydrochloride,antidepressant,1430.0000,3991.0448
202306,Leeds,Phenelzine sulfate,antidepressant,8.0000,1651.9161
202306,Leeds,Phenobarbital,anxiolytic,160.0000,2531.3271
202306,Leeds,Phenobarbital sodium,anxiolytic,1.0000,109.7634
202306,Leeds,Pregabalin,anxiolytic,10268.0000,29008.4880
202306,Leeds,Promethazine teoclate,anxiolytic,56.0000,232.4760
202306,Leeds,Reboxetine,antidepressant,40.0000,458.0984
202306,Leeds,Secobarbital sodium,anxiolytic,1.0000,57.1426
202306,Leeds,Sertraline hydrochloride,antidepressant,29873.0000,49674.5402
202306,Leeds,Sodium oxybate,anxiolytic,1.0000,1016.2252
202306,Leeds,Temazepam,anxiolytic,329.0000,8096.7903
202306,Leeds,Tranylcypromine sulfate,antidepressant,9.0000,13178.8257
202306,Leeds,Trazodone hydrochloride,antidepressant,1913.0000,5233.6710
202306,Leeds,Trimipramine maleate,antidepressant,20.0000,3535.4609
202306,Leeds,Venlafaxine,antidepressant,5646.0000,47156.3262
202306,Leeds,Vortioxetine,antidepressant,170.0000,2944.3220
202306,Leeds,Zolpidem tartrate,anxiolytic,426.0000,416.1035
202306,Leeds,Zopiclone,anxiolytic,3756.0000,3881.1285
202306,London,Agomelatine,antidepressant,232.0000,5885.0425
202306,London,Amitriptyline hydrochloride,antidepressant,71689.0000,90772.2890
202306,London,Amobarbital sodium,anxiolytic,2.0000,170.0170
202306,London,Bupropion hydrochloride,antidepressant,273.0000,18862.2741
202306,London,Buspirone hydrochloride,anxiolytic,519.0000,6221.2905
202306,London,Chloral hydrate,anxiolytic,89.0000,42227.3450
202306,London,Chlordiazepoxide hydrochloride,anxiolytic,147.0000,1002.6866
202306,London,Citalopram hydrobromide,antidepressant,60536.0000,97919.0135
202306,London,Citalopram hydrochloride,antidepressant,233.0000,4860.3111
202306,London,Clobazam,anxiolytic,2504.0000,76874.6796
202306,London,Clomethiazole,anxiolytic,26.0000,643.0610
202306,London,Clomipramine hydrochloride,antidepressant,1084.0000,15338.0331
202306,London,Clonazepam,anxiolytic,6559.0000,72446.7088
202306,London,Diazepam,anxiolytic,22741.0000,32209.6381
202306,London,Dosulepin hydrochloride,antidepressant,1576.0000,18737.8003
202306,London,Doxepin,antidepressant,134.0000,25800.9175
202306,London,Duloxetine hydrochloride,antidepressant,17431.0000,60494.3510
202306,London,Escitalopram,antidepressant,11845.0000,25290.2911
202306,London,Fluoxetine hydrochloride,antidepressant,29905.0000,100865.9527
202306,London,Flupentixol decanoate,antidepressant,339.0000,9569.4653
202306,London,Flupentixol hydrochloride,antidepressant,918.0000,3287.1178
202306,London,Fluvoxamine maleate,antidepressant,253.0000,5079.2502
202306,London,Imipramine hydrochloride,antidepressant,496.0000,2462.4435
202306,London,Isocarboxazid,antidepressant,26.0000,4404.0375
202306,London,Lofepramine hydrochloride,antidepressant,758.0000,7276.1879
202306,London,Loprazolam mesilate,anxiolytic,25.0000,486.0965
202306,London,Lorazepam,anxiolytic,4487.0000,29832.7956
202306,London,Lormetazepam,anxiolytic,55.0000,1018.9503
202306,London,Melatonin,anxiolytic,14654.0000,348155.9935
202306,London,Mianserin hydrochloride,antidepressant,9.0000,753.1876
202306,London,Midazolam hydrochloride,anxiolytic,743.0000,72760.9434
202306,London,Midazolam maleate,anxiolytic,119.0000,19993.0904
202306,London,Mirtazapine,antidepressant,69620.0000,72897.2837
202306,London,Moclobemide,antidepressant,68.0000,1192.5032
202306,London,Nitrazepam,anxiolytic,1061.0000,15761.2165
202306,London,Nortriptyline,antidepressant,5040.0000,18701.1014
202306,London,Oxazepam,anxiolytic,132.0000,617.8491
202306,London,Paraldehyde,anxiolytic,27.0000,1163.6067
202306,London,Paroxetine hydrochloride,antidepressant,7019.0000,19110.5688
202306,London,Phenelzine sulfate,antidepressant,31.0000,4532.8351
202306,London,Phenobarbital,anxiolytic,602.0000,19016.2989
202306,London,Phenobarbital sodium,anxiolytic,1.0000,109.7634
202306,London,Pregabalin,anxiolytic,39845.0000,115500.2671
202306,London,Promethazine teoclate,anxiolytic,157.0000,615.8600
202306,London,Reboxetine,antidepressant,115.0000,1783.3466
202306,London,Sertraline hydrochloride,antidepressant,116341.0000,215202.1376
202306,London,Sodium oxybate,anxiolytic,1.0000,1016.2252
202306,London,Temazepam,anxiolytic,1776.0000,45836.7270
202306,London,Tranylcypromine sulfate,antidepressant,35.0000,59495.5691
202306,London,Trazodone hydrochloride,antidepressant,3658.0000,13348.5028
202306,London,Trimipramine maleate,antidepressant,183.0000,60954.9022
202306,London,Tryptophan,antidepressant,4.0000,53.1421
202306,London,Venlafaxine,antidepressant,26676.0000,198240.5198
202306,London,Vortioxetine,antidepressant,2029.0000,55751.6100
202306,London,Zolpidem tartrate,anxiolytic,4162.0000,4539.2488
202306,London,Zopiclone,anxiolytic,25466.0000,28721.6575
202306,Manchester,Agomelatine,antidepressant,79.0000,1087.6863
202306,Manchester,Amitriptyline hydrochloride,antidepressant,25034.0000,33696.0373
202306,Manchester,Bupropion hydrochloride,antidepressant,19.0000,1850.6358
202306,Manchester,Buspirone hydrochloride,anxiolytic,694.0000,5586.6607
202306,Manchester,Chloral hydrate,anxiolytic,24.0000,10325.1018
202306,Manchester,Chlordiazepoxide hydrochloride,anxiolytic,44.0000,481.4082
202306,Manchester,Citalopram hydrobromide,antidepressant,19726.0000,28239.7321
202306,Manchester,Citalopram hydrochloride,antidepressant,82.0000,1878.3759
202306,Manchester,Clobazam,anxiolytic,903.0000,17715.2054
202306,Manchester,Clomethiazole,anxiolytic,8.0000,188.1270
202306,Manchester,Clomethiazole edisilate,anxiolytic,2.0000,82.4321
202306,Manchester,Clomipramine hydrochloride,antidepressant,360.0000,4540.2625
202306,Manchester,Clonazepam,anxiolytic,1409.0000,15265.4039
202306,Manchester,Diazepam,anxiolytic,7209.0000,19925.8974
202306,Manchester,Dosulepin hydrochloride,antidepressant,572.0000,7122.1489
202306,Manchester,Doxepin,antidepressant,13.0000,3726.7451
202306,Manchester,Duloxetine hydrochloride,antidepressant,8840.0000,31556.0939
202306,Manchester,Escitalopram,antidepressant,3274.0000,4877.5949
202306,Manchester,Fluoxetine hydrochloride,antidepressant,12436.0000,35111.2492
202306,Manchester,Flupentixol decanoate,antidepressant,98.0000,2286.8367
202306,Manchester,Flupentixol hydrochloride,antidepressant,226.0000,703.2194
202306,Manchester,Fluvoxamine maleate,antidepressant,33.0000,561.2864
202306,Manchester,Imipramine hydrochloride,antidepressant,116.0000,1066.6749
202306,Manchester,Lofepramine hydrochloride,antidepressant,152.0000,1849.6023
202306,Manchester,Loprazolam mesilate,anxiolytic,21.0000,461.5554
202306,Manchester,Lorazepam,anxiolytic,1036.0000,10195.7259
202306,Manchester,Lormetazepam,anxiolytic,24.0000,337.3443
202306,Manchester,Melatonin,anxiolytic,3516.0000,84237.0631
202306,Manchester,Mianserin hydrochloride,antidepressant,1.0000,37.2547
202306,Manchester,Midazolam hydrochloride,anxiolytic,124.0000,12562.5157
202306,Manchester,Midazolam maleate,anxiolytic,16.0000,3002.0532
202306,Manchester,Mirtazapine,antidepressant,28791.0000,27021.5994
202306,Manchester,Moclobemide,antidepressant,1.0000,36.9689
202306,Manchester,Nitrazepam,anxiolytic,848.0000,5488.5999
202306,Manchester,Nortriptyline,antidepressant,2657.0000,12404.1453
202306,Manchester,Oxazepam,anxiolytic,41.0000,203.3634
202306,Manchester,Paroxetine hydrochloride,antidepressant,2417.0000,5913.5630
202306,Manchester,Phenelzine sulfate,antidepressant,4.0000,623.6268
202306,Manchester,Phenobarbital,anxiolytic,218.0000,3470.3637
202306,Manchester,Pregabalin,anxiolytic,21293.0000,52101.3027
202306,Manchester,Promethazine teoclate,anxiolytic,79.0000,333.0244
202306,Manchester,Reboxetine,antidepressant,36.0000,550.9111
202306,Manchester,Sertraline hydrochloride,antidepressant,44269.0000,63571.4761
202306,Manchester,Temazepam,anxiolytic,541.0000,12757.1282
202306,Manchester,Tranylcypromine sulfate,antidepressant,3.0000,6779.5877
202306,Manchester,Trazodone hydrochloride,antidepressant,3266.0000,12665.9584
202306,Manchester,Trimipramine maleate,antidepressant,22.0000,8147.4505
202306,Manchester,Tryptophan,antidepressant,7.0000,764.7283
202306,Manchester,Venlafaxine,antidepressant,13064.0000,84940.6515
202306,Manchester,Vortioxetine,antidepressant,591.0000,10272.8302
202306,Manchester,Zolpidem tartrate,anxiolytic,1087.0000,982.9346
202306,Manchester,Zopiclone,anxiolytic,7162.0000,6941.2115
202306,Middlesbrough,Agomelatine,antidepressant,1.0000,14.3993
202306,Middlesbrough,Amitriptyline hydrochloride,antidepressant,6440.0000,8363.0215
202306,Middlesbrough,Bupropion hydrochloride,antidepressant,4.0000,37.1085
202306,Middlesbrough,Buspirone hydrochloride,anxiolytic,106.0000,1035.4813
202306,Middlesbrough,Chloral hydrate,anxiolytic,2.0000,1378.9691
202306,Middlesbrough,Chlordiazepoxide hydrochloride,anxiolytic,11.0000,167.6130
202306,Middlesbrough,Citalopram hydrobromide,antidepressant,4053.0000,5924.8805
202306,Middlesbrough,Citalopram hydrochloride,antidepressant,18.0000,340.0899
202306,Middlesbrough,Clobazam,anxiolytic,132.0000,7903.9600
202306,Middlesbrough,Clomethiazole,anxiolytic,2.0000,20.7937
202306,Middlesbrough,Clomipramine hydrochloride,antidepressant,41.0000,510.8157
202306,Middlesbrough,Clonazepam,anxiolytic,253.0000,3701.9354
202306,Middlesbrough,Diazepam,anxiolytic,1423.0000,4040.2128
202306,Middlesbrough,Dosulepin hydrochloride,antidepressant,200.0000,2492.8364
202306,Middlesbrough,Doxepin,antidepressant,7.0000,2050.3901
202306,Middlesbrough,Duloxetine hydrochloride,antidepressant,2439.0000,9049.3328
202306,Middlesbrough,Escitalopram,antidepressant,676.0000,942.6634
202306,Middlesbrough,Fluoxetine hydrochloride,antidepressant,3668.0000,9672.7252
202306,Middlesbrough,Flupentixol hydrochloride,antidepressant,54.0000,176.8756
202306,Middlesbrough,Fluvoxamine maleate,antidepressant,16.0000,309.6144
202306,Middlesbrough,Imipramine hydrochloride,antidepressant,27.0000,123.0673
202306,Middlesbrough,Isocarboxazid,antidepressant,2.0000,902.5217
202306,Middlesbrough,Lofepramine hydrochloride,antidepressant,108.0000,1449.7184
202306,Middlesbrough,Lorazepam,anxiolytic,300.0000,2785.9733
202306,Middlesbrough,Lormetazepam,anxiolytic,5.0000,110.8399
202306,Middlesbrough,Melatonin,anxiolytic,538.0000,15685.5205
202306,Middlesbrough,Midazolam hydrochloride,anxiolytic,34.0000,3001.5296
202306,Middlesbrough,Midazolam maleate,anxiolytic,3.0000,344.4957
202306,Middlesbrough,Mirtazapine,antidepressant,7130.0000,6583.4065
202306,Middlesbrough,Nitrazepam,anxiolytic,137.0000,271.3184
202306,Middlesbrough,Nortriptyline,antidepressant,204.0000,535.6900
202306,Middlesbrough,Oxazepam,anxiolytic,19.0000,90.9011
202306,Middlesbrough,Paroxetine hydrochloride,antidepressant,557.0000,1200.2417
202306,Middlesbrough,Phenelzine sulfate,antidepressant,1.0000,94.9589
202306,Middlesbrough,Phenobarbital,anxiolytic,42.0000,443.3053
202306,Middlesbrough,Pregabalin,anxiolytic,5387.0000,11672.1734
202306,Middlesbrough,Promethazine teoclate,anxiolytic,10.0000,36.3643
202306,Middlesbrough,Reboxetine,antidepressant,45.0000,441.5413
202306,Middlesbrough,Sertraline hydrochloride,antidepressant,11154.0000,15211.1490
202306,Middlesbrough,Temazepam,anxiolytic,255.0000,5221.1964
202306,Middlesbrough,Tranylcypromine sulfate,antidepressant,3.0000,5326.8269
202306,Middlesbrough,Trazodone hydrochloride,antidepressant,1109.0000,1918.5578
202306,Middlesbrough,Trimipramine maleate,antidepressant,11.0000,2869.4098
202306,Middlesbrough,Venlafaxine,antidepressant,2678.0000,17002.3789
