date,city,substance,units,items
202506,Birmingham,Colecalciferol,5600,10.0
202506,Birmingham,Colecalciferol,600,4.0
202506,Birmingham,Colecalciferol,800,4423.0
202506,Birmingham,Colecalciferol,880,173.0
202506,Birmingham,Colecalciferol,unknown,1847.0
202506,Brighton,Colecalciferol,1000,5.0
202506,Brighton,Colecalciferol,200,25.0
202506,Brighton,Colecalciferol,2000,1.0
202506,Brighton,Colecalciferol,20000,5.0
202506,Brighton,Colecalciferol,25000,4.0
202506,Brighton,Colecalciferol,3200,2.0
202506,Brighton,Colecalciferol,400,84.0
202506,Brighton,Colecalciferol,4000,2.0
202506,Brighton,Colecalciferol,800,70.0
202506,Brighton,Colecalciferol,unknown,51.0
202506,Bristol,Colecalciferol,1000,450.0
202506,Bristol,Colecalciferol,10000,29.0
202506,Bristol,Colecalciferol,200,478.0
202506,Bristol,Colecalciferol,2000,3.0
202506,Bristol,Colecalciferol,20000,33.0
202506,Bristol,Colecalciferol,25000,56.0
202506,Bristol,Colecalciferol,2740,2.0
202506,Bristol,Colecalciferol,3000,4.0
202506,Bristol,Colecalciferol,3200,7.0
202506,Bristol,Colecalciferol,400,1281.0
202506,Bristol,Colecalciferol,40000,1.0
202506,Bristol,Colecalciferol,440,12.0
202506,Bristol,Colecalciferol,50000,24.0
202506,Bristol,Colecalciferol,800,1817.0
202506,Bristol,Colecalciferol,880,236.0
202506,Bristol,Colecalciferol,unknown,1002.0
202506,Canterbury,Colecalciferol,1000,218.0
202506,Canterbury,Colecalciferol,10000,8.0
202506,Canterbury,Colecalciferol,200,302.0
202506,Canterbury,Colecalciferol,20000,23.0
202506,Canterbury,Colecalciferol,2500,1.0
202506,Canterbury,Colecalciferol,25000,2.0
202506,Canterbury,Colecalciferol,3200,8.0
202506,Canterbury,Colecalciferol,400,848.0
202506,Canterbury,Colecalciferol,4000,6.0
202506,Canterbury,Colecalciferol,40000,1.0
202506,Canterbury,Colecalciferol,440,4.0
202506,Canterbury,Colecalciferol,50000,7.0
202506,Canterbury,Colecalciferol,600,1.0
202506,Canterbury,Colecalciferol,800,284.0
202506,Canterbury,Colecalciferol,880,26.0
202506,Canterbury,Colecalciferol,unknown,636.0
202506,Exeter,Colecalciferol,1000,48.0
202506,Exeter,Colecalciferol,200,15.0
202506,Exeter,Colecalciferol,2400,1.0
202506,Exeter,Colecalciferol,400,9.0
202506,Exeter,Colecalciferol,800,18.0
202506,Exeter,Colecalciferol,880,188.0
202506,Exeter,Colecalciferol,unknown,48.0
202506,Leeds,Colecalciferol,1000,783.0
202506,Leeds,Colecalciferol,10000,12.0
202506,Leeds,Colecalciferol,200,175.0
202506,Leeds,Colecalciferol,2000,9.0
202506,Leeds,Colecalciferol,20000,61.0
202506,Leeds,Colecalciferol,2200,2.0
202506,Leeds,Colecalciferol,2400,4.0
202506,Leeds,Colecalciferol,2500,1.0
202506,Leeds,Colecalciferol,25000,17.0
202506,Leeds,Colecalciferol,2740,1.0
202506,Leeds,Colecalciferol,3000,3.0
202506,Leeds,Colecalciferol,30000,1.0
202506,Leeds,Colecalciferol,400,690.0
202506,Leeds,Colecalciferol,4000,1.0
202506,Leeds,Colecalciferol,40000,5.0
202506,Leeds,Colecalciferol,440,1.0
202506,Leeds,Colecalciferol,50000,18.0
202506,Leeds,Colecalciferol,600,1.0
202506,Leeds,Colecalciferol,800,514.0
202506,Leeds,Colecalciferol,880,25.0
202506,Leeds,Colecalciferol,unknown,633.0
202506,London,Colecalciferol,1000,46048.0
202506,London,Colecalciferol,10000,1297.0
202506,London,Colecalciferol,15000,13.0
202506,London,Colecalciferol,200,16839.0
202506,London,Colecalciferol,2000,740.0
202506,London,Colecalciferol,20000,11938.0
202506,London,Colecalciferol,2200,60.0
202506,London,Colecalciferol,2400,157.0
202506,London,Colecalciferol,2500,105.0
202506,London,Colecalciferol,25000,2896.0
202506,London,Colecalciferol,2740,65.0
202506,London,Colecalciferol,3000,188.0
202506,London,Colecalciferol,30000,5.0
202506,London,Colecalciferol,300000,2.0
202506,London,Colecalciferol,3200,225.0
202506,London,Colecalciferol,400,47790.0
202506,London,Colecalciferol,4000,388.0
202506,London,Colecalciferol,40000,929.0
202506,London,Colecalciferol,440,215.0
202506,London,Colecalciferol,5000,190.0
202506,London,Colecalciferol,50000,816.0
202506,London,Colecalciferol,5600,36.0
202506,London,Colecalciferol,600,50.0
202506,London,Colecalciferol,800,25060.0
202506,London,Colecalciferol,880,3682.0
202506,London,Colecalciferol,unknown,41671.0
202506,Manchester,Colecalciferol,1000,1062.0
202506,Manchester,Colecalciferol,10000,76.0
202506,Manchester,Colecalciferol,200,2955.0
202506,Manchester,Colecalciferol,2000,30.0
202506,Manchester,Colecalciferol,20000,1263.0
202506,Manchester,Colecalciferol,2200,4.0
202506,Manchester,Colecalciferol,2400,9.0
202506,Manchester,Colecalciferol,2500,8.0
202506,Manchester,Colecalciferol,25000,51.0
202506,Manchester,Colecalciferol,2740,11.0
202506,Manchester,Colecalciferol,3000,9.0
202506,Manchester,Colecalciferol,3200,127.0
202506,Manchester,Colecalciferol,400,4727.0
202506,Manchester,Colecalciferol,4000,22.0
202506,Manchester,Colecalciferol,40000,18.0
202506,Manchester,Colecalciferol,440,33.0
202506,Manchester,Colecalciferol,5000,4.0
202506,Manchester,Colecalciferol,50000,64.0
202506,Manchester,Colecalciferol,5600,7.0
202506,Manchester,Colecalciferol,600,8.0
202506,Manchester,Colecalciferol,800,2326.0
202506,Manchester,Colecalciferol,880,623.0
202506,Manchester,Colecalciferol,unknown,4113.0
202506,Middlesbrough,Colecalciferol,1000,127.0
202506,Middlesbrough,Colecalciferol,10000,2.0
202506,Middlesbrough,Colecalciferol,200,61.0
202506,Middlesbrough,Colecalciferol,2000,2.0
202506,Middlesbrough,Colecalciferol,20000,17.0
202506,Middlesbrough,Colecalciferol,2740,1.0
202506,Middlesbrough,Colecalciferol,400,76.0
202506,Middlesbrough,Colecalciferol,50000,2.0
202506,Middlesbrough,Colecalciferol,800,143.0
202506,Middlesbrough,Colecalciferol,880,41.0
202506,Middlesbrough,Colecalciferol,unknown,106.0
202506,Newcastle upon Tyne,Colecalciferol,1000,36.0
202506,Newcastle upon Tyne,Colecalciferol,10000,3.0
202506,Newcastle upon Tyne,Colecalciferol,15000,1.0
202506,Newcastle upon Tyne,Colecalciferol,200,188.0
202506,Newcastle upon Tyne,Colecalciferol,2000,3.0
202506,Newcastle upon Tyne,Colecalciferol,20000,112.0
202506,Newcastle upon Tyne,Colecalciferol,2400,9.0
202506,Newcastle upon Tyne,Colecalciferol,25000,7.0
202506,Newcastle upon Tyne,Colecalciferol,2740,12.0
202506,Newcastle upon Tyne,Colecalciferol,3200,4.0
202506,Newcastle upon Tyne,Colecalciferol,400,1317.0
202506,Newcastle upon Tyne,Colecalciferol,440,6.0
202506,Newcastle upon Tyne,Colecalciferol,5000,1.0
202506,Newcastle upon Tyne,Colecalciferol,50000,2.0
202506,Newcastle upon Tyne,Colecalciferol,600,2.0
202506,Newcastle upon Tyne,Colecalciferol,800,3718.0
202506,Newcastle upon Tyne,Colecalciferol,880,18.0
202506,Newcastle upon Tyne,Colecalciferol,unknown,762.0
202506,Nottingham,Colecalciferol,1000,4541.0
202506,Nottingham,Colecalciferol,10000,3.0
202506,Nottingham,Colecalciferol,200,582.0
202506,Nottingham,Colecalciferol,2000,19.0
202506,Nottingham,Colecalciferol,20000,90.0
202506,Nottingham,Colecalciferol,2200,4.0
202506,Nottingham,Colecalciferol,2400,12.0
202506,Nottingham,Colecalciferol,2500,1.0
202506,Nottingham,Colecalciferol,25000,121.0
202506,Nottingham,Colecalciferol,2740,22.0
202506,Nottingham,Colecalciferol,3000,1.0
202506,Nottingham,Colecalciferol,3200,12.0
202506,Nottingham,Colecalciferol,400,464.0
202506,Nottingham,Colecalciferol,4000,13.0
202506,Nottingham,Colecalciferol,50000,266.0
202506,Nottingham,Colecalciferol,5600,2.0
202506,Nottingham,Colecalciferol,800,1399.0
202506,Nottingham,Colecalciferol,880,1.0
202506,Nottingham,Colecalciferol,unknown,792.0
202506,Peterborough,Colecalciferol,1000,5.0
202506,Peterborough,Colecalciferol,10000,1.0
202506,Peterborough,Colecalciferol,200,4.0
202506,Peterborough,Colecalciferol,20000,5.0
202506,Peterborough,Colecalciferol,25000,2.0
202506,Peterborough,Colecalciferol,400,85.0
202506,Peterborough,Colecalciferol,50000,4.0
202506,Peterborough,Colecalciferol,800,27.0
202506,Peterborough,Colecalciferol,880,9.0
202506,Peterborough,Colecalciferol,unknown,19.0
202506,Plymouth,Colecalciferol,1000,106.0
202506,Plymouth,Colecalciferol,200,38.0
202506,Plymouth,Colecalciferol,2000,6.0
202506,Plymouth,Colecalciferol,2500,2.0
202506,Plymouth,Colecalciferol,25000,5.0
202506,Plymouth,Colecalciferol,400,46.0
202506,Plymouth,Colecalciferol,4000,1.0
202506,Plymouth,Colecalciferol,5000,1.0
202506,Plymouth,Colecalciferol,50000,1.0
202506,Plymouth,Colecalciferol,800,14.0
202506,Plymouth,Colecalciferol,880,48.0
202506,Plymouth,Colecalciferol,unknown,97.0
202506,Sunderland,Colecalciferol,1000,73.0
202506,Sunderland,Colecalciferol,10000,5.0
202506,Sunderland,Colecalciferol,200,85.0
202506,Sunderland,Colecalciferol,2000,1.0
202506,Sunderland,Colecalciferol,20000,24.0
202506,Sunderland,Colecalciferol,2500,1.0
202506,Sunderland,Colecalciferol,25000,1.0
202506,Sunderland,Colecalciferol,2740,2.0
202506,Sunderland,Colecalciferol,400,140.0
202506,Sunderland,Colecalciferol,4000,1.0
202506,Sunderland,Colecalciferol,800,382.0
202506,Sunderland,Colecalciferol,880,14.0
202506,Sunderland,Colecalciferol,unknown,419.0
202506,York,Colecalciferol,1000,308.0
202506,York,Colecalciferol,10000,2.0
202506,York,Colecalciferol,200,405.0
202506,York,Colecalciferol,2000,9.0
202506,York,Colecalciferol,20000,13.0
202506,York,Colecalciferol,2400,2.0
202506,York,Colecalciferol,2500,1.0
202506,York,Colecalciferol,25000,34.0
202506,York,Colecalciferol,3000,3.0
202506,York,Colecalciferol,3200,4.0
202506,York,Colecalciferol,400,369.0
202506,York,Colecalciferol,4000,1.0
202506,York,Colecalciferol,40000,2.0
202506,York,Colecalciferol,5000,2.0
202506,York,Colecalciferol,50000,26.0
202506,York,Colecalciferol,5600,4.0
202506,York,Colecalciferol,800,597.0
202506,York,Colecalciferol,880,48.0
202506,York,Colecalciferol,unknown,975.0
202507,Birmingham,Colecalciferol,1000,1177.0
202507,Birmingham,Colecalciferol,10000,63.0
202507,Birmingham,Colecalciferol,15000,2.0
202507,Birmingham,Colecalciferol,200,2276.0
202507,Birmingham,Colecalciferol,2000,45.0
202507,Birmingham,Colecalciferol,20000,257.0
202507,Birmingham,Colecalciferol,2200,5.0
202507,Birmingham,Colecalciferol,2400,38.0
202507,Birmingham,Colecalciferol,2500,1.0
202507,Birmingham,Colecalciferol,25000,266.0
202507,Birmingham,Colecalciferol,2740,10.0
202507,Birmingham,Colecalciferol,3000,8.0
202507,Birmingham,Colecalciferol,3200,75.0
202507,Birmingham,Colecalciferol,400,1387.0
202507,Birmingham,Colecalciferol,4000,22.0
202507,Birmingham,Colecalciferol,40000,7.0
202507,Birmingham,Colecalciferol,440,3.0
202507,Birmingham,Colecalciferol,5000,5.0
202507,Birmingham,Colecalciferol,50000,669.0
202507,Birmingham,Colecalciferol,5600,10.0
202507,Birmingham,Colecalciferol,600,5.0
202507,Birmingham,Colecalciferol,800,4714.0
202507,Birmingham,Colecalciferol,880,159.0
202507,Birmingham,Colecalciferol,unknown,1917.0
202507,Brighton,Colecalciferol,1000,4.0
202507,Brighton,Colecalciferol,200,19.0
202507,Brighton,Colecalciferol,2000,3.0
202507,Brighton,Colecalciferol,20000,1.0
202507,Brighton,Colecalciferol,25000,2.0
202507,Brighton,Colecalciferol,3200,1.0
202507,Brighton,Colecalciferol,400,92.0
202507,Brighton,Colecalciferol,4000,2.0
202507,Brighton,Colecalciferol,440,1.0
202507,Brighton,Colecalciferol,50000,2.0
202507,Brighton,Colecalciferol,800,75.0
202507,Brighton,Colecalciferol,880,2.0
202507,Brighton,Colecalciferol,unknown,78.0
202507,Bristol,Colecalciferol,1000,511.0
202507,Bristol,Colecalciferol,10000,27.0
202507,Bristol,Colecalciferol,200,585.0
202507,Bristol,Colecalciferol,2000,13.0
202507,Bristol,Colecalciferol,20000,32.0
202507,Bristol,Colecalciferol,25000,79.0
202507,Bristol,Colecalciferol,2740,1.0
202507,Bristol,Colecalciferol,3000,5.0
202507,Bristol,Colecalciferol,3200,6.0
202507,Bristol,Colecalciferol,400,1370.0
202507,Bristol,Colecalciferol,4000,1.0
202507,Bristol,Colecalciferol,440,13.0
202507,Bristol,Colecalciferol,50000,9.0
202507,Bristol,Colecalciferol,800,1994.0
202507,Bristol,Colecalciferol,880,309.0
202507,Bristol,Colecalciferol,unknown,1079.0
202507,Canterbury,Colecalciferol,1000,234.0
202507,Canterbury,Colecalciferol,10000,3.0
202507,Canterbury,Colecalciferol,15000,1.0
202507,Canterbury,Colecalciferol,200,324.0
202507,Canterbury,Colecalciferol,2000,1.0
202507,Canterbury,Colecalciferol,20000,20.0
202507,Canterbury,Colecalciferol,2200,1.0
202507,Canterbury,Colecalciferol,3000,1.0
202507,Canterbury,Colecalciferol,3200,6.0
202507,Canterbury,Colecalciferol,400,860.0
202507,Canterbury,Colecalciferol,4000,6.0
202507,Canterbury,Colecalciferol,40000,1.0
202507,Canterbury,Colecalciferol,440,5.0
202507,Canterbury,Colecalciferol,50000,9.0
202507,Canterbury,Colecalciferol,600,1.0
202507,Canterbury,Colecalciferol,800,323.0
202507,Canterbury,Colecalciferol,880,28.0
202507,Canterbury,Colecalciferol,unknown,652.0
202507,Exeter,Colecalciferol,1000,61.0
202507,Exeter,Colecalciferol,200,20.0
202507,Exeter,Colecalciferol,2400,1.0
202507,Exeter,Colecalciferol,400,7.0
202507,Exeter,Colecalciferol,800,15.0
202507,Exeter,Colecalciferol,880,214.0
202507,Exeter,Colecalciferol,unknown,50.0
202507,Leeds,Colecalciferol,1000,860.0
202507,Leeds,Colecalciferol,10000,13.0
202507,Leeds,Colecalciferol,200,202.0
202507,Leeds,Colecalciferol,2000,14.0
202507,Leeds,Colecalciferol,20000,45.0
202507,Leeds,Colecalciferol,2400,4.0
202507,Leeds,Colecalciferol,2500,1.0
202507,Leeds,Colecalciferol,25000,17.0
202507,Leeds,Colecalciferol,3000,1.0
202507,Leeds,Colecalciferol,3200,1.0
202507,Leeds,Colecalciferol,400,694.0
202507,Leeds,Colecalciferol,40000,6.0
202507,Leeds,Colecalciferol,440,3.0
202507,Leeds,Colecalciferol,50000,10.0
202507,Leeds,Colecalciferol,800,506.0
202507,Leeds,Colecalciferol,880,19.0
202507,Leeds,Colecalciferol,unknown,706.0
202507,London,Colecalciferol,1000,48768.0
202507,London,Colecalciferol,10000,1241.0
202507,London,Colecalciferol,15000,15.0
202507,London,Colecalciferol,200,17797.0
202507,London,Colecalciferol,2000,685.0
202507,London,Colecalciferol,20000,11998.0
202507,London,Colecalciferol,2200,63.0
202507,London,Colecalciferol,2400,150.0
202507,London,Colecalciferol,2500,122.0
202507,London,Colecalciferol,25000,2853.0
202507,London,Colecalciferol,2740,53.0
202507,London,Colecalciferol,3000,198.0
202507,London,Colecalciferol,30000,4.0
202507,London,Colecalciferol,300000,4.0
202507,London,Colecalciferol,3200,251.0
202507,London,Colecalciferol,400,50953.0
202507,London,Colecalciferol,4000,395.0
202507,London,Colecalciferol,40000,850.0
202507,London,Colecalciferol,440,246.0
202507,London,Colecalciferol,5000,203.0
202507,London,Colecalciferol,50000,772.0
202507,London,Colecalciferol,5600,44.0
202507,London,Colecalciferol,600,52.0
202507,London,Colecalciferol,800,26691.0
202507,London,Colecalciferol,880,4091.0
202507,London,Colecalciferol,unknown,44086.0
202507,Manchester,Colecalciferol,1000,1079.0
202507,Manchester,Colecalciferol,10000,78.0
202507,Manchester,Colecalciferol,15000,3.0
202507,Manchester,Colecalciferol,200,3169.0
202507,Manchester,Colecalciferol,2000,24.0
202507,Manchester,Colecalciferol,20000,1351.0
202507,Manchester,Colecalciferol,2200,2.0
202507,Manchester,Colecalciferol,2400,7.0
202507,Manchester,Colecalciferol,2500,7.0
202507,Manchester,Colecalciferol,25000,49.0
202507,Manchester,Colecalciferol,2740,9.0
202507,Manchester,Colecalciferol,3000,2.0
202507,Manchester,Colecalciferol,3200,43.0
202507,Manchester,Colecalciferol,400,5187.0
202507,Manchester,Colecalciferol,4000,25.0
202507,Manchester,Colecalciferol,40000,25.0
202507,Manchester,Colecalciferol,440,47.0
202507,Manchester,Colecalciferol,5000,6.0
202507,Manchester,Colecalciferol,50000,64.0
202507,Manchester,Colecalciferol,5600,10.0
202507,Manchester,Colecalciferol,600,6.0
202507,Manchester,Colecalciferol,800,2363.0
202507,Manchester,Colecalciferol,880,726.0
202507,Manchester,Colecalciferol,unknown,4355.0
202507,Middlesbrough,Colecalciferol,1000,164.0
202507,Middlesbrough,Colecalciferol,10000,2.0
202507,Middlesbrough,Colecalciferol,200,63.0
202507,Middlesbrough,Colecalciferol,2000,4.0
202507,Middlesbrough,Colecalciferol,20000,15.0
202507,Middlesbrough,Colecalciferol,25000,1.0
202507,Middlesbrough,Colecalciferol,2740,1.0
202507,Middlesbrough,Colecalciferol,3000,1.0
202507,Middlesbrough,Colecalciferol,3200,1.0
202507,Middlesbrough,Colecalciferol,400,69.0
202507,Middlesbrough,Colecalciferol,5000,1.0
202507,Middlesbrough,Colecalciferol,800,146.0
202507,Middlesbrough,Colecalciferol,880,45.0
202507,Middlesbrough,Colecalciferol,unknown,141.0
202507,Newcastle upon Tyne,Colecalciferol,1000,35.0
202507,Newcastle upon Tyne,Colecalciferol,10000,3.0
202507,Newcastle upon Tyne,Colecalciferol,15000,2.0
202507,Newcastle upon Tyne,Colecalciferol,200,230.0
202507,Newcastle upon Tyne,Colecalciferol,2000,1.0
202507,Newcastle upon Tyne,Colecalciferol,20000,93.0
202507,Newcastle upon Tyne,Colecalciferol,2400,12.0
202507,Newcastle upon Tyne,Colecalciferol,25000,4.0
202507,Newcastle upon Tyne,Colecalciferol,2740,13.0
202507,Newcastle upon Tyne,Colecalciferol,3200,4.0
202507,Newcastle upon Tyne,Colecalciferol,400,1452.0
202507,Newcastle upon Tyne,Colecalciferol,40000,2.0
202507,Newcastle upon Tyne,Colecalciferol,440,3.0
202507,Newcastle upon Tyne,Colecalciferol,50000,8.0
202507,Newcastle upon Tyne,Colecalciferol,800,4007.0
202507,Newcastle upon Tyne,Colecalciferol,880,20.0
202507,Newcastle upon Tyne,Colecalciferol,unknown,875.0
202507,Nottingham,Colecalciferol,1000,4807.0
202507,Nottingham,Colecalciferol,10000,4.0
202507,Nottingham,Colecalciferol,200,616.0
202507,Nottingham,Colecalciferol,2000,13.0
202507,Nottingham,Colecalciferol,20000,78.0
202507,Nottingham,Colecalciferol,2200,5.0
202507,Nottingham,Colecalciferol,2400,17.0
202507,Nottingham,Colecalciferol,25000,77.0
202507,Nottingham,Colecalciferol,2740,17.0
202507,Nottingham,Colecalciferol,3000,1.0
202507,Nottingham,Colecalciferol,3200,17.0
202507,Nottingham,Colecalciferol,400,484.0
202507,Nottingham,Colecalciferol,4000,8.0
202507,Nottingham,Colecalciferol,40000,1.0
202507,Nottingham,Colecalciferol,5000,1.0
202507,Nottingham,Colecalciferol,50000,217.0
202507,Nottingham,Colecalciferol,800,1501.0
202507,Nottingham,Colecalciferol,880,1.0
202507,Nottingham,Colecalciferol,unknown,813.0
202507,Peterborough,Colecalciferol,1000,6.0
202507,Peterborough,Colecalciferol,200,6.0
202507,Peterborough,Colecalciferol,20000,2.0
202507,Peterborough,Colecalciferol,400,75.0
202507,Peterborough,Colecalciferol,50000,1.0
202507,Peterborough,Colecalciferol,800,19.0
202507,Peterborough,Colecalciferol,880,10.0
202507,Peterborough,Colecalciferol,unknown,24.0
202507,Plymouth,Colecalciferol,1000,107.0
202507,Plymouth,Colecalciferol,200,29.0
202507,Plymouth,Colecalciferol,2000,4.0
202507,Plymouth,Colecalciferol,2500,1.0
202507,Plymouth,Colecalciferol,25000,7.0
202507,Plymouth,Colecalciferol,400,49.0
202507,Plymouth,Colecalciferol,50000,2.0
202507,Plymouth,Colecalciferol,800,16.0
202507,Plymouth,Colecalciferol,880,48.0
202507,Plymouth,Colecalciferol,unknown,108.0
202507,Sunderland,Colecalciferol,1000,65.0
202507,Sunderland,Colecalciferol,200,89.0
202507,Sunderland,Colecalciferol,20000,27.0
202507,Sunderland,Colecalciferol,2400,2.0
202507,Sunderland,Colecalciferol,2500,1.0
202507,Sunderland,Colecalciferol,25000,1.0
202507,Sunderland,Colecalciferol,2740,1.0
202507,Sunderland,Colecalciferol,400,181.0
202507,Sunderland,Colecalciferol,4000,2.0
202507,Sunderland,Colecalciferol,50000,2.0
202507,Sunderland,Colecalciferol,800,410.0
202507,Sunderland,Colecalciferol,880,24.0
202507,Sunderland,Colecalciferol,unknown,430.0
202507,York,Colecalciferol,1000,323.0
202507,York,Colecalciferol,10000,4.0
202507,York,Colecalciferol,200,454.0
202507,York,Colecalciferol,2000,9.0
202507,York,Colecalciferol,20000,9.0
202507,York,Colecalciferol,2400,1.0
202507,York,Colecalciferol,2500,1.0
202507,York,Colecalciferol,25000,50.0
202507,York,Colecalciferol,2740,1.0
202507,York,Colecalciferol,3000,3.0
202507,York,Colecalciferol,3200,3.0
202507,York,Colecalciferol,400,404.0
202507,York,Colecalciferol,4000,1.0
202507,York,Colecalciferol,5000,1.0
202507,York,Colecalciferol,50000,19.0
202507,York,Colecalciferol,5600,7.0
202507,York,Colecalciferol,800,704.0
202507,York,Colecalciferol,880,68.0
202507,York,Colecalciferol,unknown,1001.0
202508,Birmingham,Colecalciferol,1000,1094.0
202508,Birmingham,Colecalciferol,10000,40.0
202508,Birmingham,Colecalciferol,15000,1.0
202508,Birmingham,Colecalciferol,200,2150.0
202508,Birmingham,Colecalciferol,2000,55.0
202508,Birmingham,Colecalciferol,20000,252.0
202508,Birmingham,Colecalciferol,2200,7.0
202508,Birmingham,Colecalciferol,2400,31.0
202508,Birmingham,Colecalciferol,2500,1.0
202508,Birmingham,Colecalciferol,25000,234.0
202508,Birmingham,Colecalciferol,2740,5.0
202508,Birmingham,Colecalciferol,3000,3.0
202508,Birmingham,Colecalciferol,3200,69.0
202508,Birmingham,Colecalciferol,400,1323.0
202508,Birmingham,Colecalciferol,4000,21.0
202508,Birmingham,Colecalciferol,40000,2.0
202508,Birmingham,Colecalciferol,440,4.0
202508,Birmingham,Colecalciferol,5000,2.0
202508,Birmingham,Colecalciferol,50000,518.0
202508,Birmingham,Colecalciferol,5600,7.0
202508,Birmingham,Colecalciferol,600,4.0
202508,Birmingham,Colecalciferol,800,4294.0
202508,Birmingham,Colecalciferol,880,157.0
202508,Birmingham,Colecalciferol,unknown,1829.0
202508,Brighton,Colecalciferol,1000,6.0
202508,Brighton,Colecalciferol,200,25.0
202508,Brighton,Colecalciferol,2000,2.0
202508,Brighton,Colecalciferol,20000,4.0
202508,Brighton,Colecalciferol,25000,3.0
202508,Brighton,Colecalciferol,400,98.0
202508,Brighton,Colecalciferol,4000,2.0
202508,Brighton,Colecalciferol,800,89.0
202508,Brighton,Colecalciferol,880,2.0
202508,Brighton,Colecalciferol,unknown,50.0
202508,Bristol,Colecalciferol,1000,497.0
202508,Bristol,Colecalciferol,10000,11.0
202508,Bristol,Colecalciferol,200,509.0
202508,Bristol,Colecalciferol,2000,10.0
202508,Bristol,Colecalciferol,20000,35.0
202508,Bristol,Colecalciferol,2500,1.0
202508,Bristol,Colecalciferol,25000,74.0
202508,Bristol,Colecalciferol,2740,1.0
202508,Bristol,Colecalciferol,3000,4.0
202508,Bristol,Colecalciferol,3200,4.0
202508,Bristol,Colecalciferol,400,1210.0
202508,Bristol,Colecalciferol,4000,1.0
202508,Bristol,Colecalciferol,40000,1.0
202508,Bristol,Colecalciferol,440,11.0
202508,Bristol,Colecalciferol,50000,9.0
202508,Bristol,Colecalciferol,800,1818.0
202508,Bristol,Colecalciferol,880,291.0
202508,Bristol,Colecalciferol,unknown,1022.0
202508,Canterbury,Colecalciferol,1000,220.0
202508,Canterbury,Colecalciferol,10000,7.0
202508,Canterbury,Colecalciferol,200,304.0
202508,Canterbury,Colecalciferol,20000,9.0
202508,Canterbury,Colecalciferol,25000,3.0
202508,Canterbury,Colecalciferol,3200,5.0
202508,Canterbury,Colecalciferol,400,789.0
202508,Canterbury,Colecalciferol,4000,2.0
202508,Canterbury,Colecalciferol,40000,3.0
202508,Canterbury,Colecalciferol,440,4.0
202508,Canterbury,Colecalciferol,50000,9.0
202508,Canterbury,Colecalciferol,600,1.0
202508,Canterbury,Colecalciferol,800,276.0
202508,Canterbury,Colecalciferol,880,21.0
202508,Canterbury,Colecalciferol,unknown,620.0
202508,Exeter,Colecalciferol,1000,34.0
202508,Exeter,Colecalciferol,200,17.0
202508,Exeter,Colecalciferol,400,9.0
202508,Exeter,Colecalciferol,800,9.0
202508,Exeter,Colecalciferol,880,161.0
202508,Exeter,Colecalciferol,unknown,44.0
202508,Leeds,Colecalciferol,1000,799.0
202508,Leeds,Colecalciferol,10000,3.0
202508,Leeds,Colecalciferol,200,195.0
202508,Leeds,Colecalciferol,2000,15.0
202508,Leeds,Colecalciferol,20000,31.0
202508,Leeds,Colecalciferol,2200,1.0
202508,Leeds,Colecalciferol,2400,3.0
202508,Leeds,Colecalciferol,2500,2.0
202508,Leeds,Colecalciferol,25000,18.0
202508,Leeds,Colecalciferol,3000,1.0
202508,Leeds,Colecalciferol,400,656.0
202508,Leeds,Colecalciferol,4000,2.0
202508,Leeds,Colecalciferol,40000,5.0
202508,Leeds,Colecalciferol,440,3.0
202508,Leeds,Colecalciferol,5000,1.0
202508,Leeds,Colecalciferol,50000,10.0
202508,Leeds,Colecalciferol,800,470.0
202508,Leeds,Colecalciferol,880,21.0
202508,Leeds,Colecalciferol,unknown,603.0
202508,London,Colecalciferol,1000,45779.0
202508,London,Colecalciferol,10000,1039.0
202508,London,Colecalciferol,15000,12.0
202508,London,Colecalciferol,200,16782.0
202508,London,Colecalciferol,2000,650.0
202508,London,Colecalciferol,20000,10752.0
202508,London,Colecalciferol,2200,66.0
202508,London,Colecalciferol,2400,147.0
202508,London,Colecalciferol,2500,127.0
202508,London,Colecalciferol,25000,2447.0
202508,London,Colecalciferol,2740,60.0
202508,London,Colecalciferol,3000,144.0
202508,London,Colecalciferol,30000,1.0
202508,London,Colecalciferol,300000,3.0
202508,London,Colecalciferol,3200,219.0
202508,London,Colecalciferol,400,48243.0
202508,London,Colecalciferol,4000,354.0
202508,London,Colecalciferol,40000,571.0
202508,London,Colecalciferol,440,214.0
202508,London,Colecalciferol,5000,209.0
202508,London,Colecalciferol,50000,651.0
202508,London,Colecalciferol,5600,47.0
202508,London,Colecalciferol,600,42.0
202508,London,Colecalciferol,800,25075.0
202508,London,Colecalciferol,880,3873.0
202508,London,Colecalciferol,unknown,40929.0
202508,Manchester,Colecalciferol,1000,1024.0
202508,Manchester,Colecalciferol,10000,60.0
202508,Manchester,Colecalciferol,15000,3.0
202508,Manchester,Colecalciferol,200,2878.0
202508,Manchester,Colecalciferol,2000,25.0
202508,Manchester,Colecalciferol,20000,997.0
202508,Manchester,Colecalciferol,2200,4.0
202508,Manchester,Colecalciferol,2400,7.0
202508,Manchester,Colecalciferol,2500,5.0
202508,Manchester,Colecalciferol,25000,36.0
202508,Manchester,Colecalciferol,2740,7.0
202508,Manchester,Colecalciferol,3000,5.0
202508,Manchester,Colecalciferol,3200,32.0
202508,Manchester,Colecalciferol,400,5081.0
