YEAR_MONTH,REGIONAL_OFFICE_NAME,REGIONAL_OFFICE_CODE,BNF_CHEMICAL_SUBSTANCE,CHEMICAL_SUBSTANCE_BNF_DESCR,QUANTITY,ITEMS,TOTAL_QUANTITY,ADQUSAGE,NIC,ACTUAL_COST
202205,NORTH EAST AND YORKSHIRE,Y63,0408010C0,Carbamazepine,2445260.0,37036.0,3625929.0,637649.625,215225.72,204179.7956
202205,NORTH EAST AND YORKSHIRE,Y63,0408010D0,Oxcarbazepine,143735.0,1689.0,173622.0,47432.6,45033.71,42295.73882
202205,NORTH EAST AND YORKSHIRE,Y63,0408010F0,Clonazepam,311133.0,13204.0,557904.0,78704.125,216958.13,204361.22711
202205,NORTH EAST AND YORKSHIRE,Y63,0408010G0,Gabapentin,3503525.0,131357.0,12467848.0,2839030.08385,542237.08,520728.9746
202205,NORTH EAST AND YORKSHIRE,Y63,0408010H0,Lamotrigine,1168696.0,57803.0,2862304.0,1051847.68,332402.23,314494.3454
202205,NORTH EAST AND YORKSHIRE,Y63,0408010I0,Ethosuximide,105102.0,578.0,124722.0,14825.5,230872.21,216005.96518
202205,NORTH EAST AND YORKSHIRE,Y63,0408010N0,Phenobarbital,116697.0,2656.0,163172.0,54857.13314,38761.99,36380.13194
202205,NORTH EAST AND YORKSHIRE,Y63,0408010P0,Phenobarbital sodium,140.0,1.0,140.0,6.22222,312.09,291.97289
202205,NORTH EAST AND YORKSHIRE,Y63,0408010Q0,Phenytoin sodium,314112.0,9789.0,481920.0,161252.00017,82555.25,77934.7998
202205,NORTH EAST AND YORKSHIRE,Y63,0408010U0,Primidone,128543.0,2680.0,165789.0,40404.1,183777.11,172194.08798
202205,NORTH EAST AND YORKSHIRE,Y63,0408010W0,Sodium valproate,3400553.0,36003.0,4690220.0,677783.5466,451006.26,424106.08898
202205,NORTH EAST AND YORKSHIRE,Y63,0408010X0,Vigabatrin,20849.0,241.0,24334.0,6083.5,11936.21,11189.37457
202205,NORTH EAST AND YORKSHIRE,Y63,0408010Y0,Sultiame,312.0,6.0,760.0,0.0,3751.96,3510.53652
202205,NORTH EAST AND YORKSHIRE,Y63,0408010Z0,Phenytoin,217364.0,255.0,270746.0,37920.53335,2889.08,2716.47441
202205,NORTH EAST AND YORKSHIRE,Y63,0408020D0,Clonazepam,5.0,1.0,5.0,0.0,46.54,43.56301
202205,NORTH EAST AND YORKSHIRE,Y63,0408020Q0,Paraldehyde,1000.0,29.0,1180.0,0.0,1020.54,955.07575
202205,NORTH EAST AND YORKSHIRE,Y63,0408020V0,Midazolam maleate,997.0,228.0,1175.0,0.0,37531.46,35113.60634
202205,NORTH EAST AND YORKSHIRE,Y63,0408020W0,Midazolam hydrochloride,3616.0,1072.0,4906.0,0.0,110054.54,102979.84669
202205,NORTH EAST AND YORKSHIRE,Y63,0409010A0,Apomorphine hydrochloride,1979.0,59.0,2264.0,0.0,35654.36,33625.66422
202205,NORTH EAST AND YORKSHIRE,Y63,0409010AA,Safinamide,9317.0,509.0,12462.0,0.0,28662.6,26849.72863
202205,NORTH EAST AND YORKSHIRE,Y63,0409010AB,Opicapone,10248.0,582.0,14027.0,0.0,43904.51,41108.06882
202205,NORTH EAST AND YORKSHIRE,Y63,0409010AC,Apomorphine hydrochloride hemihydrate,975.0,63.0,1185.0,0.0,33639.0,31470.06032
202205,NORTH EAST AND YORKSHIRE,Y63,0409010B0,Amantadine hydrochloride,71338.0,2022.0,112052.0,49285.0,38373.98,36016.34182
202205,NORTH EAST AND YORKSHIRE,Y63,0409010H0,Ropinirole hydrochloride,353949.0,12205.0,512255.0,164750.25004,242472.77,227544.33452
202205,NORTH EAST AND YORKSHIRE,Y63,0409010K0,Co-beneldopa (Benserazide/levodopa),973387.0,18534.0,1439976.0,479991.99817,95643.51,91331.91494
202205,NORTH EAST AND YORKSHIRE,Y63,0409010N0,Co-careldopa (Carbidopa/levodopa),953583.0,17569.0,1465739.0,509804.83295,124370.01,118049.99703
202205,NORTH EAST AND YORKSHIRE,Y63,0409010S0,Tolcapone,268.0,2.0,268.0,89.33333,255.14,238.80851
202205,NORTH EAST AND YORKSHIRE,Y63,0409010T0,Selegiline hydrochloride,5249.0,260.0,6968.0,5400.5,1753.48,1667.58294
202205,NORTH EAST AND YORKSHIRE,Y63,0409010U0,Cabergoline,920.0,54.0,1300.0,1480.0,4655.58,4355.95665
202205,NORTH EAST AND YORKSHIRE,Y63,0409010V0,Entacapone,26989.0,382.0,35804.0,11881.33333,3971.7,3748.66764
202205,NORTH EAST AND YORKSHIRE,Y63,0409010W0,Pramipexole,275273.0,8577.0,423693.0,30980.9936,120534.8,113318.27475
202205,NORTH EAST AND YORKSHIRE,Y63,0409010X0,Levodopa/carbidopa/entacapone,147976.0,2212.0,188607.0,0.0,110644.57,103704.08337
202205,NORTH EAST AND YORKSHIRE,Y63,0409010Y0,Rasagiline mesilate,32781.0,3253.0,83746.0,83746.0,11800.69,11159.54267
202205,NORTH EAST AND YORKSHIRE,Y63,0409010Z0,Rotigotine,37918.0,1805.0,53619.0,53619.0,224920.98,210446.65678
202205,NORTH EAST AND YORKSHIRE,Y63,0409020C0,Trihexyphenidyl hydrochloride,148884.0,2049.0,192693.0,94164.5,48673.83,45790.12477
202205,NORTH EAST AND YORKSHIRE,Y63,0409020E0,Benzatropine mesilate,14.0,10.0,140.0,140.0,340.9,319.03627
202205,NORTH EAST AND YORKSHIRE,Y63,0409020N0,Orphenadrine hydrochloride,16670.0,73.0,23940.0,1596.0,13899.59,13006.93517
