date,city,chemical_substance,group ,items,actual_cost
2023-06,Newcastle upon Tyne,Melatonin,anxiolytic,2290.0,58053.7883
2023-06,Newcastle upon Tyne,Mianserin hydrochloride,antidepressant,1.0,37.2547
2023-06,Newcastle upon Tyne,Midazolam hydrochloride,anxiolytic,44.0,3910.4067
2023-06,Newcastle upon Tyne,Midazolam maleate,anxiolytic,17.0,2506.4549
2023-06,Newcastle upon Tyne,Mirtazapine,antidepressant,14738.0,13704.9727
2023-06,Newcastle upon Tyne,Moclobemide,antidepressant,6.0,70.132
2023-06,Newcastle upon Tyne,Nitrazepam,anxiolytic,139.0,255.2658
2023-06,Newcastle upon Tyne,Nortriptyline,antidepressant,646.0,1895.6373
2023-06,Newcastle upon Tyne,Oxazepam,anxiolytic,8.0,51.8744
2023-06,Newcastle upon Tyne,Paraldehyde,anxiolytic,4.0,104.1173
2023-06,Newcastle upon Tyne,Paroxetine hydrochloride,antidepressant,874.0,1775.1634
2023-06,Newcastle upon Tyne,Phenelzine sulfate,antidepressant,4.0,379.8357
2023-06,Newcastle upon Tyne,Phenobarbital,anxiolytic,137.0,2750.4346
2023-06,Newcastle upon Tyne,Pregabalin,anxiolytic,8272.0,16410.1043
2023-06,Newcastle upon Tyne,Promethazine teoclate,anxiolytic,6.0,30.4126
2023-06,Newcastle upon Tyne,Reboxetine,antidepressant,32.0,352.5094
2023-06,Newcastle upon Tyne,Sertraline hydrochloride,antidepressant,19221.0,24531.2353
2023-06,Newcastle upon Tyne,Temazepam,anxiolytic,417.0,6463.48
2023-06,Newcastle upon Tyne,Tranylcypromine sulfate,antidepressant,4.0,1937.064
2023-06,Newcastle upon Tyne,Trazodone hydrochloride,antidepressant,3234.0,5462.5551
2023-06,Newcastle upon Tyne,Trimipramine maleate,antidepressant,12.0,2581.4894
2023-06,Newcastle upon Tyne,Tryptophan,antidepressant,6.0,106.0594
2023-06,Newcastle upon Tyne,Venlafaxine,antidepressant,5243.0,32199.3697
2023-06,Newcastle upon Tyne,Vortioxetine,antidepressant,425.0,6932.4512
2023-06,Newcastle upon Tyne,Zolpidem tartrate,anxiolytic,157.0,135.7344
2023-06,Newcastle upon Tyne,Zopiclone,anxiolytic,2524.0,2338.8128
2023-06,Nottingham,Agomelatine,antidepressant,32.0,576.6838
2023-06,Nottingham,Amitriptyline hydrochloride,antidepressant,19813.0,31531.3304
2023-06,Nottingham,Bupropion hydrochloride,antidepressant,15.0,1681.7761
2023-06,Nottingham,Buspirone hydrochloride,anxiolytic,55.0,699.2844
2023-06,Nottingham,Chloral hydrate,anxiolytic,29.0,11186.6455
2023-06,Nottingham,Chlordiazepoxide hydrochloride,anxiolytic,37.0,579.985
2023-06,Nottingham,Citalopram hydrobromide,antidepressant,15864.0,28100.0637
2023-06,Nottingham,Citalopram hydrochloride,antidepressant,87.0,1709.8971
2023-06,Nottingham,Clobazam,anxiolytic,501.0,17116.7009
2023-06,Nottingham,Clomethiazole,anxiolytic,4.0,135.9457
2023-06,Nottingham,Clomethiazole edisilate,anxiolytic,1.0,41.2161
2023-06,Nottingham,Clomipramine hydrochloride,antidepressant,287.0,4628.3421
2023-06,Nottingham,Clonazepam,anxiolytic,1228.0,17032.6143
2023-06,Nottingham,Diazepam,anxiolytic,4078.0,11338.6181
2023-06,Nottingham,Dosulepin hydrochloride,antidepressant,397.0,6305.2614
2023-06,Nottingham,Doxepin,antidepressant,13.0,2254.648
2023-06,Nottingham,Duloxetine hydrochloride,antidepressant,4427.0,20749.1538
2023-06,Nottingham,Escitalopram,antidepressant,1277.0,2237.8864
2023-06,Nottingham,Fluoxetine hydrochloride,antidepressant,7823.0,24912.2683
2023-06,Nottingham,Flupentixol decanoate,antidepressant,6.0,64.4229
2023-06,Nottingham,Flupentixol hydrochloride,antidepressant,168.0,679.3588
2023-06,Nottingham,Fluvoxamine maleate,antidepressant,21.0,612.8799
2023-06,Nottingham,Imipramine hydrochloride,antidepressant,276.0,1429.0108
2023-06,Nottingham,Isocarboxazid,antidepressant,6.0,3352.0264
2023-06,Nottingham,Lofepramine hydrochloride,antidepressant,239.0,4559.9715
2023-06,Nottingham,Loprazolam mesilate,anxiolytic,9.0,209.0022
2023-06,Nottingham,Lorazepam,anxiolytic,867.0,5587.6493
2023-06,Nottingham,Lormetazepam,anxiolytic,3.0,66.9191
2023-06,Nottingham,Melatonin,anxiolytic,601.0,18914.4207
2023-06,Nottingham,Midazolam hydrochloride,anxiolytic,135.0,10694.8798
2023-06,Nottingham,Midazolam maleate,anxiolytic,22.0,2788.3466
2023-06,Nottingham,Mirtazapine,antidepressant,11705.0,13915.6032
2023-06,Nottingham,Moclobemide,antidepressant,5.0,139.849
2023-06,Nottingham,Nitrazepam,anxiolytic,240.0,1121.0236
2023-06,Nottingham,Nortriptyline,antidepressant,1433.0,6630.1614
2023-06,Nottingham,Oxazepam,anxiolytic,18.0,126.7489
2023-06,Nottingham,Paroxetine hydrochloride,antidepressant,947.0,3056.8007
2023-06,Nottingham,Phenelzine sulfate,antidepressant,4.0,531.1385
2023-06,Nottingham,Phenobarbital,anxiolytic,136.0,1713.6011
2023-06,Nottingham,Pregabalin,anxiolytic,9426.0,24862.9322
2023-06,Nottingham,Promethazine teoclate,anxiolytic,56.0,230.098
2023-06,Nottingham,Reboxetine,antidepressant,13.0,320.8636
2023-06,Nottingham,Sertraline hydrochloride,antidepressant,25794.0,43947.0478
2023-06,Nottingham,Temazepam,anxiolytic,254.0,5597.0103
2023-06,Nottingham,Tranylcypromine sulfate,antidepressant,3.0,5811.0805
2023-06,Nottingham,Trazodone hydrochloride,antidepressant,2065.0,7571.8923
2023-06,Nottingham,Trimipramine maleate,antidepressant,16.0,7264.826
2023-06,Nottingham,Venlafaxine,antidepressant,5803.0,42728.6567
2023-06,Nottingham,Vortioxetine,antidepressant,183.0,4449.7963
2023-06,Nottingham,Zolpidem tartrate,anxiolytic,636.0,600.111
2023-06,Nottingham,Zopiclone,anxiolytic,4425.0,4816.2558
2023-06,Peterborough,Agomelatine,antidepressant,3.0,71.9719
2023-06,Peterborough,Amitriptyline hydrochloride,antidepressant,8645.0,11424.3555
2023-06,Peterborough,Bupropion hydrochloride,antidepressant,3.0,118.1179
2023-06,Peterborough,Buspirone hydrochloride,anxiolytic,90.0,971.8149
2023-06,Peterborough,Chloral hydrate,anxiolytic,1.0,612.9734
2023-06,Peterborough,Chlordiazepoxide hydrochloride,anxiolytic,10.0,106.0292
2023-06,Peterborough,Citalopram hydrobromide,antidepressant,7747.0,11072.8109
2023-06,Peterborough,Citalopram hydrochloride,antidepressant,32.0,631.5779
2023-06,Peterborough,Clobazam,anxiolytic,130.0,7233.1479
2023-06,Peterborough,Clomethiazole,anxiolytic,1.0,43.3203
2023-06,Peterborough,Clomipramine hydrochloride,antidepressant,80.0,961.399
2023-06,Peterborough,Clonazepam,anxiolytic,497.0,6565.3319
2023-06,Peterborough,Diazepam,anxiolytic,1681.0,2554.9937
2023-06,Peterborough,Dosulepin hydrochloride,antidepressant,154.0,1746.466
2023-06,Peterborough,Doxepin,antidepressant,4.0,418.7669
2023-06,Peterborough,Duloxetine hydrochloride,antidepressant,948.0,3576.4897
2023-06,Peterborough,Escitalopram,antidepressant,576.0,879.691
2023-06,Peterborough,Fluoxetine hydrochloride,antidepressant,3016.0,10038.767
2023-06,Peterborough,Flupentixol decanoate,antidepressant,38.0,898.2567
2023-06,Peterborough,Flupentixol hydrochloride,antidepressant,71.0,226.205
2023-06,Peterborough,Fluvoxamine maleate,antidepressant,4.0,58.5977
2023-06,Peterborough,Imipramine hydrochloride,antidepressant,85.0,466.3982
2023-06,Peterborough,Lofepramine hydrochloride,antidepressant,29.0,350.977
2023-06,Peterborough,Loprazolam mesilate,anxiolytic,40.0,413.687
2023-06,Peterborough,Lorazepam,anxiolytic,603.0,4797.3976
2023-06,Peterborough,Lormetazepam,anxiolytic,9.0,143.5201
2023-06,Peterborough,Melatonin,anxiolytic,680.0,20808.7035
2023-06,Peterborough,Midazolam hydrochloride,anxiolytic,32.0,3869.6075
2023-06,Peterborough,Midazolam maleate,anxiolytic,2.0,301.426
2023-06,Peterborough,Mirtazapine,antidepressant,4293.0,4614.3824
2023-06,Peterborough,Moclobemide,antidepressant,4.0,31.9463
2023-06,Peterborough,Nitrazepam,anxiolytic,118.0,827.6318
2023-06,Peterborough,Nortriptyline,antidepressant,453.0,1239.482
2023-06,Peterborough,Oxazepam,anxiolytic,33.0,58.6057
2023-06,Peterborough,Paroxetine hydrochloride,antidepressant,602.0,1656.2298
2023-06,Peterborough,Phenelzine sulfate,antidepressant,4.0,289.3057
2023-06,Peterborough,Phenobarbital,anxiolytic,68.0,1139.5702
2023-06,Peterborough,Pregabalin,anxiolytic,3619.0,8501.7446
2023-06,Peterborough,Promethazine teoclate,anxiolytic,8.0,29.0578
2023-06,Peterborough,Reboxetine,antidepressant,8.0,81.9274
2023-06,Peterborough,Sertraline hydrochloride,antidepressant,10848.0,17493.0068
2023-06,Peterborough,Sodium oxybate,anxiolytic,5.0,5081.1258
2023-06,Peterborough,Temazepam,anxiolytic,142.0,3502.6823
2023-06,Peterborough,Tranylcypromine sulfate,antidepressant,1.0,484.266
2023-06,Peterborough,Trazodone hydrochloride,antidepressant,243.0,1152.9548
2023-06,Peterborough,Trimipramine maleate,antidepressant,4.0,3479.1669
2023-06,Peterborough,Tryptophan,antidepressant,1.0,158.0899
2023-06,Peterborough,Venlafaxine,antidepressant,2513.0,19273.6732
2023-06,Peterborough,Vortioxetine,antidepressant,64.0,1456.135
2023-06,Peterborough,Zolpidem tartrate,anxiolytic,315.0,356.1428
2023-06,Peterborough,Zopiclone,anxiolytic,1757.0,1967.2233
2023-06,Plymouth,Agomelatine,antidepressant,6.0,215.8785
2023-06,Plymouth,Amitriptyline hydrochloride,antidepressant,7969.0,13481.0074
2023-06,Plymouth,Bupropion hydrochloride,antidepressant,2.0,78.6119
2023-06,Plymouth,Buspirone hydrochloride,anxiolytic,70.0,674.5369
2023-06,Plymouth,Chloral hydrate,anxiolytic,1.0,229.8364
2023-06,Plymouth,Chlordiazepoxide hydrochloride,anxiolytic,12.0,75.1183
2023-06,Plymouth,Citalopram hydrobromide,antidepressant,5742.0,10813.3071
2023-06,Plymouth,Citalopram hydrochloride,antidepressant,20.0,365.7711
2023-06,Plymouth,Clobazam,anxiolytic,117.0,6567.0364
2023-06,Plymouth,Clomipramine hydrochloride,antidepressant,72.0,1231.1495
2023-06,Plymouth,Clonazepam,anxiolytic,347.0,4002.5447
2023-06,Plymouth,Diazepam,anxiolytic,2144.0,2998.9742
2023-06,Plymouth,Dosulepin hydrochloride,antidepressant,132.0,1906.7657
2023-06,Plymouth,Doxepin,antidepressant,3.0,1159.2601
2023-06,Plymouth,Duloxetine hydrochloride,antidepressant,1985.0,9067.9999
2023-06,Plymouth,Escitalopram,antidepressant,454.0,1026.5195
2023-06,Plymouth,Fluoxetine hydrochloride,antidepressant,3271.0,11171.2483
2023-06,Plymouth,Flupentixol decanoate,antidepressant,3.0,97.1919
2023-06,Plymouth,Flupentixol hydrochloride,antidepressant,58.0,137.5609
2023-06,Plymouth,Fluvoxamine maleate,antidepressant,9.0,267.4615
2023-06,Plymouth,Imipramine hydrochloride,antidepressant,103.0,320.3544
2023-06,Plymouth,Lofepramine hydrochloride,antidepressant,63.0,910.918
2023-06,Plymouth,Lorazepam,anxiolytic,411.0,3494.5485
2023-06,Plymouth,Lormetazepam,anxiolytic,15.0,167.8462
2023-06,Plymouth,Melatonin,anxiolytic,1546.0,49750.5414
2023-06,Plymouth,Mianserin hydrochloride,antidepressant,3.0,55.9007
2023-06,Plymouth,Midazolam hydrochloride,anxiolytic,18.0,1639.1891
2023-06,Plymouth,Midazolam maleate,anxiolytic,13.0,1787.2654
2023-06,Plymouth,Mirtazapine,antidepressant,6815.0,9046.2672
2023-06,Plymouth,Moclobemide,antidepressant,7.0,77.9002
2023-06,Plymouth,Nitrazepam,anxiolytic,123.0,286.615
2023-06,Plymouth,Nortriptyline,antidepressant,351.0,1153.4411
2023-06,Plymouth,Oxazepam,anxiolytic,10.0,81.8572
2023-06,Plymouth,Paroxetine hydrochloride,antidepressant,383.0,1104.6826
2023-06,Plymouth,Phenobarbital,anxiolytic,25.0,104.964
2023-06,Plymouth,Pregabalin,anxiolytic,4114.0,9043.0793
2023-06,Plymouth,Promethazine teoclate,anxiolytic,17.0,62.4269
2023-06,Plymouth,Reboxetine,antidepressant,11.0,184.9956
2023-06,Plymouth,Sertraline hydrochloride,antidepressant,9729.0,18047.7802
2023-06,Plymouth,Sodium oxybate,anxiolytic,1.0,1016.2252
2023-06,Plymouth,Temazepam,anxiolytic,116.0,2332.0751
2023-06,Plymouth,Tranylcypromine sulfate,antidepressant,6.0,20338.726
2023-06,Plymouth,Trazodone hydrochloride,antidepressant,589.0,1980.5652
2023-06,Plymouth,Trimipramine maleate,antidepressant,14.0,4975.7482
2023-06,Plymouth,Venlafaxine,antidepressant,3409.0,24994.6952
2023-06,Plymouth,Vortioxetine,antidepressant,50.0,994.2289
2023-06,Plymouth,Zolpidem tartrate,anxiolytic,240.0,214.4493
2023-06,Plymouth,Zopiclone,anxiolytic,2303.0,2435.1433
2023-06,Sunderland,Agomelatine,antidepressant,46.0,552.4984
2023-06,Sunderland,Amitriptyline hydrochloride,antidepressant,7706.0,8797.3493
2023-06,Sunderland,Bupropion hydrochloride,antidepressant,1.0,59.0527
2023-06,Sunderland,Buspirone hydrochloride,anxiolytic,52.0,325.6059
2023-06,Sunderland,Chloral hydrate,anxiolytic,1.0,229.8364
2023-06,Sunderland,Citalopram hydrobromide,antidepressant,6008.0,7774.532
2023-06,Sunderland,Citalopram hydrochloride,antidepressant,15.0,291.5003
2023-06,Sunderland,Clobazam,anxiolytic,164.0,4180.5014
2023-06,Sunderland,Clomethiazole,anxiolytic,6.0,49.4561
2023-06,Sunderland,Clomipramine hydrochloride,antidepressant,111.0,1040.7625
2023-06,Sunderland,Clonazepam,anxiolytic,428.0,3766.5177
2023-06,Sunderland,Diazepam,anxiolytic,1235.0,1630.1603
2023-06,Sunderland,Dosulepin hydrochloride,antidepressant,151.0,1485.3635
2023-06,Sunderland,Doxepin,antidepressant,4.0,278.5543
2023-06,Sunderland,Duloxetine hydrochloride,antidepressant,2840.0,8632.8277
2023-06,Sunderland,Escitalopram,antidepressant,673.0,986.6825
2023-06,Sunderland,Fluoxetine hydrochloride,antidepressant,5115.0,11356.2496
2023-06,Sunderland,Flupentixol decanoate,antidepressant,2.0,95.677
2023-06,Sunderland,Flupentixol hydrochloride,antidepressant,87.0,136.1443
2023-06,Sunderland,Fluvoxamine maleate,antidepressant,2.0,90.329
2023-06,Sunderland,Imipramine hydrochloride,antidepressant,33.0,106.2852
2023-06,Sunderland,Lofepramine hydrochloride,antidepressant,77.0,736.4004
2023-06,Sunderland,Loprazolam mesilate,anxiolytic,8.0,25.0625
2023-06,Sunderland,Lorazepam,anxiolytic,282.0,2092.1488
2023-06,Sunderland,Lormetazepam,anxiolytic,2.0,66.7491
2023-06,Sunderland,Melatonin,anxiolytic,1127.0,39641.3745
2023-06,Sunderland,Midazolam hydrochloride,anxiolytic,21.0,1649.7409
2023-06,Sunderland,Midazolam maleate,anxiolytic,7.0,602.8891
2023-06,Sunderland,Mirtazapine,antidepressant,9267.0,7568.8329
2023-06,Sunderland,Moclobemide,antidepressant,12.0,99.6674
2023-06,Sunderland,Nitrazepam,anxiolytic,160.0,281.8346
2023-06,Sunderland,Nortriptyline,antidepressant,582.0,938.4625
2023-06,Sunderland,Oxazepam,anxiolytic,4.0,12.7617
2023-06,Sunderland,Paroxetine hydrochloride,antidepressant,671.0,1348.5166
2023-06,Sunderland,Phenobarbital,anxiolytic,56.0,299.3642
2023-06,Sunderland,Pregabalin,anxiolytic,3921.0,7404.558
2023-06,Sunderland,Reboxetine,antidepressant,13.0,219.4929
2023-06,Sunderland,Sertraline hydrochloride,antidepressant,11609.0,13960.0934
2023-06,Sunderland,Temazepam,anxiolytic,157.0,3163.3027
2023-06,Sunderland,Trazodone hydrochloride,antidepressant,1432.0,2623.7941
2023-06,Sunderland,Trimipramine maleate,antidepressant,3.0,1320.6433
2023-06,Sunderland,Venlafaxine,antidepressant,2741.0,13257.6999
2023-06,Sunderland,Vortioxetine,antidepressant,158.0,2133.3861
2023-06,Sunderland,Zolpidem tartrate,anxiolytic,117.0,116.7412
2023-06,Sunderland,Zopiclone,anxiolytic,922.0,912.7952
2023-06,York,Amitriptyline hydrochloride,antidepressant,6746.0,11356.0038
2023-06,York,Buspirone hydrochloride,anxiolytic,30.0,421.8888
2023-06,York,Chloral hydrate,anxiolytic,1.0,60.2795
2023-06,York,Chlordiazepoxide hydrochloride,anxiolytic,5.0,70.6847
2023-06,York,Citalopram hydrobromide,antidepressant,4927.0,7987.3844
2023-06,York,Citalopram hydrochloride,antidepressant,16.0,323.8686
2023-06,York,Clobazam,anxiolytic,123.0,4857.0576
2023-06,York,Clomipramine hydrochloride,antidepressant,105.0,1688.5128
2023-06,York,Clonazepam,anxiolytic,145.0,2033.6605
2023-06,York,Diazepam,anxiolytic,1057.0,2949.953
2023-06,York,Dosulepin hydrochloride,antidepressant,97.0,1003.6177
2023-06,York,Doxepin,antidepressant,4.0,741.4961
2023-06,York,Duloxetine hydrochloride,antidepressant,795.0,3188.8147
2023-06,York,Escitalopram,antidepressant,474.0,933.4443
2023-06,York,Fluoxetine hydrochloride,antidepressant,2692.0,7509.7972
2023-06,York,Flupentixol decanoate,antidepressant,20.0,309.9201
2023-06,York,Flupentixol hydrochloride,antidepressant,34.0,152.6672
2023-06,York,Fluvoxamine maleate,antidepressant,9.0,224.1472
2023-06,York,Imipramine hydrochloride,antidepressant,80.0,316.5777
2023-06,York,Lofepramine hydrochloride,antidepressant,60.0,766.0718
2023-06,York,Lorazepam,anxiolytic,306.0,3239.1749
2023-06,York,Lormetazepam,anxiolytic,3.0,60.8653
2023-06,York,Melatonin,anxiolytic,526.0,24391.0122
2023-06,York,Mianserin hydrochloride,antidepressant,2.0,128.0805
2023-06,York,Midazolam hydrochloride,anxiolytic,25.0,2419.4128
2023-06,York,Midazolam maleate,anxiolytic,1.0,172.2416
2023-06,York,Mirtazapine,antidepressant,3812.0,4671.9753
2023-06,York,Moclobemide,antidepressant,3.0,83.4107
2023-06,York,Nitrazepam,anxiolytic,147.0,310.66
2023-06,York,Nortriptyline,antidepressant,439.0,1395.1016
2023-06,York,Oxazepam,anxiolytic,7.0,63.2202
2023-06,York,Paroxetine hydrochloride,antidepressant,341.0,932.5951
2023-06,York,Phenelzine sulfate,antidepressant,2.0,248.52
2023-06,York,Phenobarbital,anxiolytic,48.0,604.539
2023-06,York,Phenobarbital sodium,anxiolytic,1.0,109.7634
2023-06,York,Pregabalin,anxiolytic,3126.0,10198.1805
2023-06,York,Promethazine teoclate,anxiolytic,11.0,70.4099
2023-06,York,Reboxetine,antidepressant,11.0,255.054
2023-06,York,Sertraline hydrochloride,antidepressant,10652.0,18007.7903
2023-06,York,Temazepam,anxiolytic,93.0,2349.6795
2023-06,York,Trazodone hydrochloride,antidepressant,393.0,1980.1863
2023-06,York,Trimipramine maleate,antidepressant,2.0,762.5513
2023-06,York,Venlafaxine,antidepressant,1511.0,12376.0089
2023-06,York,Vortioxetine,antidepressant,131.0,2922.4289
2023-06,York,Zolpidem tartrate,anxiolytic,75.0,85.5832
2023-06,York,Zopiclone,anxiolytic,1135.0,1327.9566
2023-07,Birmingham,Agomelatine,antidepressant,21.0,697.9419
2023-07,Birmingham,Amitriptyline hydrochloride,antidepressant,21157.0,29826.4907
2023-07,Birmingham,Bupropion hydrochloride,antidepressant,4.0,132.51
2023-07,Birmingham,Buspirone hydrochloride,anxiolytic,293.0,3565.2359
2023-07,Birmingham,Chloral hydrate,anxiolytic,9.0,3737.5895
2023-07,Birmingham,Chlordiazepoxide hydrochloride,anxiolytic,52.0,709.3031
2023-07,Birmingham,Citalopram hydrobromide,antidepressant,17795.0,25882.9832
2023-07,Birmingham,Citalopram hydrochloride,antidepressant,133.0,1778.9737
2023-07,Birmingham,Clobazam,anxiolytic,807.0,34426.6672
2023-07,Birmingham,Clomethiazole,anxiolytic,11.0,112.7561
2023-07,Birmingham,Clomethiazole edisilate,anxiolytic,2.0,83.2126
2023-07,Birmingham,Clomipramine hydrochloride,antidepressant,206.0,3410.178
2023-07,Birmingham,Clonazepam,anxiolytic,970.0,16325.1218
2023-07,Birmingham,Diazepam,anxiolytic,6401.0,14652.8445
2023-07,Birmingham,Dosulepin hydrochloride,antidepressant,417.0,6189.6098
2023-07,Birmingham,Doxepin,antidepressant,3.0,516.2138
2023-07,Birmingham,Duloxetine hydrochloride,antidepressant,4991.0,18364.2667
2023-07,Birmingham,Escitalopram,antidepressant,1914.0,3695.8188
2023-07,Birmingham,Fluoxetine hydrochloride,antidepressant,8619.0,30263.0577
2023-07,Birmingham,Flupentixol decanoate,antidepressant,38.0,1523.3909
2023-07,Birmingham,Flupentixol hydrochloride,antidepressant,157.0,727.4425
2023-07,Birmingham,Fluvoxamine maleate,antidepressant,37.0,964.5241
2023-07,Birmingham,Imipramine hydrochloride,antidepressant,67.0,322.5873
2023-07,Birmingham,Isocarboxazid,antidepressant,2.0,770.1022
2023-07,Birmingham,Lofepramine hydrochloride,antidepressant,122.0,2660.7696
2023-07,Birmingham,Loprazolam mesilate,anxiolytic,10.0,244.2291
2023-07,Birmingham,Lorazepam,anxiolytic,1960.0,17575.2063
2023-07,Birmingham,Lormetazepam,anxiolytic,8.0,151.0837
2023-07,Birmingham,Melatonin,anxiolytic,2064.0,148593.9281
2023-07,Birmingham,Mianserin hydrochloride,antidepressant,1.0,181.5267
2023-07,Birmingham,Midazolam hydrochloride,anxiolytic,196.0,19559.3872
2023-07,Birmingham,Midazolam maleate,anxiolytic,19.0,5491.7551
2023-07,Birmingham,Mirtazapine,antidepressant,19605.0,22454.1145
2023-07,Birmingham,Moclobemide,antidepressant,11.0,216.0038
2023-07,Birmingham,Nitrazepam,anxiolytic,362.0,7557.9647
2023-07,Birmingham,Nortriptyline,antidepressant,572.0,4015.3411
2023-07,Birmingham,Oxazepam,anxiolytic,25.0,153.5711
2023-07,Birmingham,Paroxetine hydrochloride,antidepressant,1862.0,5749.7385
2023-07,Birmingham,Phenobarbital,anxiolytic,204.0,4272.2809
2023-07,Birmingham,Phenobarbital sodium,anxiolytic,1.0,89.9264
2023-07,Birmingham,Pregabalin,anxiolytic,15801.0,42163.7766
2023-07,Birmingham,Promethazine teoclate,anxiolytic,50.0,205.618
2023-07,Birmingham,Reboxetine,antidepressant,17.0,270.747
