date,country,group,chemical_substance,items
2021-02,England,Anxiolytics,Zopiclone,47297.0
2021-02,England,Anxiolytics,Alprazolam,1.0
2021-02,England,Anxiolytics,Buspirone hydrochloride,825.0
2021-02,England,Anxiolytics,Chlordiazepoxide hydrochloride,198.0
2021-02,England,Anxiolytics,Diazepam,35400.0
2021-02,England,Anxiolytics,Lorazepam,8072.0
2021-02,England,Anxiolytics,Oxazepam,265.0
2021-02,England,Anxiolytics,Amobarbital sodium,5.0
2021-02,England,Anxiolytics,Butobarbital,1.0
2021-02,England,Anxiolytics,Secobarbital sodium,19.0
2021-02,England,Antidepressants,Amitriptyline hydrochloride,98556.0
2021-02,England,Antidepressants,Clomipramine hydrochloride,1646.0
2021-02,England,Antidepressants,Dosulepin hydrochloride,3114.0
2021-02,England,Antidepressants,Doxepin,186.0
2021-02,England,Antidepressants,Imipramine hydrochloride,839.0
2021-02,England,Antidepressants,Lofepramine hydrochloride,1113.0
2021-02,England,Antidepressants,Mianserin hydrochloride,2.0
2021-02,England,Antidepressants,Nortriptyline,6039.0
2021-02,England,Antidepressants,Trazodone hydrochloride,4775.0
2021-02,England,Antidepressants,Trimipramine maleate,311.0
2021-02,England,Antidepressants,Isocarboxazid,15.0
2021-02,England,Antidepressants,Moclobemide,90.0
2021-02,England,Antidepressants,Phenelzine sulfate,43.0
2021-02,England,Antidepressants,Tranylcypromine sulfate,55.0
2021-02,England,Antidepressants,Citalopram hydrobromide,102447.0
2021-02,England,Antidepressants,Fluoxetine hydrochloride,44534.0
2021-02,England,Antidepressants,Fluvoxamine maleate,273.0
2021-02,England,Antidepressants,Paroxetine hydrochloride,10970.0
2021-02,England,Antidepressants,Sertraline hydrochloride,142008.0
2021-02,England,Antidepressants,Escitalopram,12495.0
2021-02,England,Antidepressants,Citalopram hydrochloride,332.0
2021-02,England,Antidepressants,Vortioxetine,1627.0
2021-02,England,Antidepressants,Reboxetine,170.0
2021-02,England,Antidepressants,Venlafaxine,36108.0
2021-02,England,Antidepressants,Mirtazapine,90261.0
2021-02,England,Antidepressants,Duloxetine hydrochloride,19087.0
2021-02,England,Antidepressants,Agomelatine,351.0
2021-02,England,Anxiolytics,Promethazine teoclate,232.0
2021-02,England,Anxiolytics,Clobazam,3723.0
2021-02,England,Anxiolytics,Pregabalin,58598.0
2021-02,England,Anxiolytics,Clonazepam,11201.0
2021-02,England,Anxiolytics,Phenobarbital,1312.0
2021-02,England,Anxiolytics,Phenobarbital sodium,4.0
2021-02,England,Anxiolytics,Paraldehyde,29.0
2021-02,England,Anxiolytics,Midazolam maleate,155.0
2021-02,England,Anxiolytics,Midazolam hydrochloride,927.0
2021-02,England,Antidepressants,Bupropion hydrochloride,579.0
2021-02,England,Anxiolytics,Sodium oxybate,35.0
2021-02,England,Anxiolytics,Melatonin,22158.0
2021-02,England,Anxiolytics,Chloral hydrate,195.0
2021-02,England,Anxiolytics,Cloral betaine,2.0
2021-02,England,Anxiolytics,Clomethiazole edisilate,28.0
2021-02,England,Anxiolytics,Clomethiazole,97.0
2021-02,England,Anxiolytics,Loprazolam mesilate,179.0
2021-02,England,Anxiolytics,Lormetazepam,138.0
2021-02,England,Anxiolytics,Nitrazepam,4536.0
2021-02,England,Anxiolytics,Temazepam,9991.0
2021-02,England,Anxiolytics,Zolpidem tartrate,8524.0
2021-02,England,Anxiolytics,Zopiclone,79692.0
2021-02,England,Anxiolytics,Alprazolam,1.0
2021-02,England,Anxiolytics,Buspirone hydrochloride,2574.0
2021-02,England,Anxiolytics,Chlordiazepoxide hydrochloride,616.0
2021-02,England,Anxiolytics,Diazepam,71408.0
2021-02,England,Anxiolytics,Lorazepam,18841.0
2021-02,England,Anxiolytics,Oxazepam,706.0
2021-02,England,Anxiolytics,Amobarbital sodium,14.0
2021-02,England,Anxiolytics,Butobarbital,1.0
2021-02,England,Anxiolytics,Secobarbital sodium,1.0
2021-02,England,Antidepressants,Amitriptyline hydrochloride,225482.0
2021-02,England,Antidepressants,Clomipramine hydrochloride,3057.0
2021-02,England,Antidepressants,Dosulepin hydrochloride,7060.0
2021-02,England,Antidepressants,Doxepin,279.0
2021-02,England,Antidepressants,Imipramine hydrochloride,2036.0
2021-02,England,Antidepressants,Lofepramine hydrochloride,2596.0
2021-02,England,Antidepressants,Mianserin hydrochloride,3.0
2021-02,England,Antidepressants,Nortriptyline,9617.0
2021-02,England,Antidepressants,Trazodone hydrochloride,10890.0
2021-02,England,Antidepressants,Trimipramine maleate,234.0
2021-02,England,Antidepressants,Isocarboxazid,33.0
2021-02,England,Antidepressants,Moclobemide,96.0
2021-02,England,Antidepressants,Phenelzine sulfate,33.0
2021-02,England,Antidepressants,Tranylcypromine sulfate,49.0
2021-02,England,Antidepressants,Citalopram hydrobromide,215579.0
2021-02,England,Antidepressants,Fluoxetine hydrochloride,107015.0
2021-02,England,Antidepressants,Fluvoxamine maleate,366.0
2021-02,England,Antidepressants,Paroxetine hydrochloride,18752.0
2021-02,England,Antidepressants,Sertraline hydrochloride,290087.0
2021-02,England,Antidepressants,Escitalopram,20539.0
2021-02,England,Antidepressants,Citalopram hydrochloride,1097.0
2021-02,England,Antidepressants,Vortioxetine,3384.0
2021-02,England,Antidepressants,Reboxetine,277.0
2021-02,England,Antidepressants,Venlafaxine,73818.0
2021-02,England,Antidepressants,Mirtazapine,146601.0
2021-02,England,Antidepressants,Duloxetine hydrochloride,45410.0
2021-02,England,Antidepressants,Agomelatine,220.0
2021-02,England,Anxiolytics,Promethazine teoclate,432.0
2021-02,England,Anxiolytics,Clobazam,5182.0
2021-02,England,Anxiolytics,Pregabalin,118302.0
2021-02,England,Anxiolytics,Clonazepam,12787.0
2021-02,England,Anxiolytics,Phenobarbital,2601.0
2021-02,England,Anxiolytics,Phenobarbital sodium,7.0
2021-02,England,Anxiolytics,Clonazepam,1.0
2021-02,England,Anxiolytics,Paraldehyde,17.0
2021-02,England,Anxiolytics,Midazolam maleate,198.0
2021-02,England,Anxiolytics,Midazolam hydrochloride,988.0
2021-02,England,Antidepressants,Bupropion hydrochloride,155.0
2021-02,England,Anxiolytics,Sodium oxybate,8.0
2021-02,England,Anxiolytics,Melatonin,16515.0
2021-02,England,Anxiolytics,Chloral hydrate,157.0
2021-02,England,Anxiolytics,Cloral betaine,5.0
2021-02,England,Anxiolytics,Clomethiazole edisilate,9.0
2021-02,England,Anxiolytics,Clomethiazole,190.0
2021-02,England,Anxiolytics,Loprazolam mesilate,231.0
2021-02,England,Anxiolytics,Lormetazepam,224.0
2021-02,England,Anxiolytics,Nitrazepam,5261.0
2021-02,England,Anxiolytics,Temazepam,12511.0
2021-02,England,Anxiolytics,Zolpidem tartrate,4519.0
2021-02,England,Anxiolytics,Zopiclone,49583.0
2021-02,England,Anxiolytics,Buspirone hydrochloride,2644.0
2021-02,England,Anxiolytics,Chlordiazepoxide hydrochloride,468.0
2021-02,England,Anxiolytics,Diazepam,49126.0
2021-02,England,Anxiolytics,Lorazepam,12352.0
2021-02,England,Anxiolytics,Oxazepam,884.0
2021-02,England,Anxiolytics,Amobarbital sodium,4.0
2021-02,England,Anxiolytics,Secobarbital sodium,11.0
2021-02,England,Antidepressants,Amitriptyline hydrochloride,242873.0
2021-02,England,Antidepressants,Clomipramine hydrochloride,3288.0
2021-02,England,Antidepressants,Dosulepin hydrochloride,6227.0
2021-02,England,Antidepressants,Doxepin,387.0
2021-02,England,Antidepressants,Imipramine hydrochloride,1850.0
2021-02,England,Antidepressants,Lofepramine hydrochloride,3133.0
2021-02,England,Antidepressants,Mianserin hydrochloride,1.0
2021-02,England,Antidepressants,Nortriptyline,9582.0
2021-02,England,Antidepressants,Trazodone hydrochloride,35740.0
2021-02,England,Antidepressants,Trimipramine maleate,295.0
2021-02,England,Antidepressants,Isocarboxazid,7.0
2021-02,England,Antidepressants,Moclobemide,84.0
2021-02,England,Antidepressants,Phenelzine sulfate,50.0
2021-02,England,Antidepressants,Tranylcypromine sulfate,42.0
2021-02,England,Antidepressants,Citalopram hydrobromide,190878.0
2021-02,England,Antidepressants,Fluoxetine hydrochloride,130730.0
2021-02,England,Antidepressants,Fluvoxamine maleate,314.0
2021-02,England,Antidepressants,Paroxetine hydrochloride,18319.0
2021-02,England,Antidepressants,Sertraline hydrochloride,301572.0
2021-02,England,Antidepressants,Escitalopram,15676.0
2021-02,England,Antidepressants,Citalopram hydrochloride,748.0
2021-02,England,Antidepressants,Vortioxetine,2519.0
2021-02,England,Antidepressants,Reboxetine,451.0
2021-02,England,Antidepressants,Venlafaxine,64294.0
2021-02,England,Antidepressants,Mirtazapine,178326.0
2021-02,England,Antidepressants,Duloxetine hydrochloride,53831.0
2021-02,England,Antidepressants,Agomelatine,294.0
2021-02,England,Anxiolytics,Promethazine teoclate,532.0
2021-02,England,Anxiolytics,Clobazam,3640.0
2021-02,England,Anxiolytics,Pregabalin,119633.0
2021-02,England,Anxiolytics,Clonazepam,12449.0
2021-02,England,Anxiolytics,Phenobarbital,2530.0
2021-02,England,Anxiolytics,Phenobarbital sodium,2.0
2021-02,England,Anxiolytics,Clonazepam,12.0
2021-02,England,Anxiolytics,Paraldehyde,20.0
2021-02,England,Anxiolytics,Midazolam maleate,249.0
2021-02,England,Anxiolytics,Midazolam hydrochloride,842.0
2021-02,England,Antidepressants,Bupropion hydrochloride,135.0
2021-02,England,Anxiolytics,Sodium oxybate,3.0
2021-02,England,Anxiolytics,Melatonin,12983.0
2021-02,England,Anxiolytics,Chloral hydrate,193.0
2021-02,England,Anxiolytics,Cloral betaine,2.0
2021-02,England,Anxiolytics,Clomethiazole edisilate,2.0
2021-02,England,Anxiolytics,Clomethiazole,87.0
2021-02,England,Anxiolytics,Loprazolam mesilate,186.0
2021-02,England,Anxiolytics,Lormetazepam,174.0
2021-02,England,Anxiolytics,Nitrazepam,5800.0
2021-02,England,Anxiolytics,Temazepam,7867.0
2021-02,England,Anxiolytics,Zolpidem tartrate,6698.0
2021-02,England,Anxiolytics,Zopiclone,57563.0
2021-02,England,Anxiolytics,Buspirone hydrochloride,4986.0
2021-02,England,Anxiolytics,Chlordiazepoxide hydrochloride,353.0
2021-02,England,Anxiolytics,Diazepam,53665.0
2021-02,England,Anxiolytics,Lorazepam,9969.0
2021-02,England,Anxiolytics,Oxazepam,710.0
2021-02,England,Anxiolytics,Amobarbital sodium,25.0
2021-02,England,Anxiolytics,Butobarbital,2.0
2021-02,England,Anxiolytics,Secobarbital sodium,15.0
2021-02,England,Antidepressants,Amitriptyline hydrochloride,157266.0
2021-02,England,Antidepressants,Clomipramine hydrochloride,2839.0
2021-02,England,Antidepressants,Dosulepin hydrochloride,5335.0
2021-02,England,Antidepressants,Doxepin,200.0
2021-02,England,Antidepressants,Imipramine hydrochloride,1074.0
2021-02,England,Antidepressants,Lofepramine hydrochloride,1396.0
2021-02,England,Antidepressants,Mianserin hydrochloride,3.0
2021-02,England,Antidepressants,Nortriptyline,10317.0
2021-02,England,Antidepressants,Trazodone hydrochloride,14352.0
2021-02,England,Antidepressants,Trimipramine maleate,164.0
2021-02,England,Antidepressants,Isocarboxazid,4.0
2021-02,England,Antidepressants,Moclobemide,75.0
2021-02,England,Antidepressants,Phenelzine sulfate,35.0
2021-02,England,Antidepressants,Tranylcypromine sulfate,15.0
2021-02,England,Antidepressants,Citalopram hydrobromide,150804.0
2021-02,England,Antidepressants,Fluoxetine hydrochloride,82035.0
2021-02,England,Antidepressants,Fluvoxamine maleate,214.0
2021-02,England,Antidepressants,Paroxetine hydrochloride,15773.0
2021-02,England,Antidepressants,Sertraline hydrochloride,249246.0
2021-02,England,Antidepressants,Escitalopram,15452.0
2021-02,England,Antidepressants,Citalopram hydrochloride,718.0
2021-02,England,Antidepressants,Vortioxetine,2464.0
2021-02,England,Antidepressants,Reboxetine,270.0
2021-02,England,Antidepressants,Venlafaxine,64909.0
2021-02,England,Antidepressants,Mirtazapine,152829.0
2021-02,England,Antidepressants,Duloxetine hydrochloride,39994.0
2021-02,England,Antidepressants,Agomelatine,117.0
2021-02,England,Anxiolytics,Promethazine teoclate,157.0
2021-02,England,Anxiolytics,Clobazam,5364.0
2021-02,England,Anxiolytics,Pregabalin,108364.0
2021-02,England,Anxiolytics,Clonazepam,8796.0
2021-02,England,Anxiolytics,Phenobarbital,1833.0
2021-02,England,Anxiolytics,Phenobarbital sodium,3.0
2021-02,England,Anxiolytics,Paraldehyde,7.0
2021-02,England,Anxiolytics,Midazolam maleate,143.0
2021-02,England,Anxiolytics,Midazolam hydrochloride,814.0
2021-02,England,Antidepressants,Bupropion hydrochloride,122.0
2021-02,England,Anxiolytics,Sodium oxybate,21.0
2021-02,England,Anxiolytics,Melatonin,17641.0
2021-02,England,Anxiolytics,Chloral hydrate,112.0
2021-02,England,Anxiolytics,Cloral betaine,6.0
2021-02,England,Anxiolytics,Clomethiazole,53.0
2021-02,England,Anxiolytics,Loprazolam mesilate,172.0
2021-02,England,Anxiolytics,Lormetazepam,179.0
2021-02,England,Anxiolytics,Nitrazepam,3129.0
2021-02,England,Anxiolytics,Temazepam,8681.0
2021-02,England,Anxiolytics,Zolpidem tartrate,9447.0
2021-02,England,Anxiolytics,Zopiclone,62096.0
2021-02,England,Anxiolytics,Buspirone hydrochloride,2183.0
2021-02,England,Anxiolytics,Chlordiazepoxide hydrochloride,506.0
2021-02,England,Anxiolytics,Diazepam,50835.0
2021-02,England,Anxiolytics,Lorazepam,12638.0
2021-02,England,Anxiolytics,Oxazepam,1407.0
2021-02,England,Anxiolytics,Amobarbital sodium,8.0
2021-02,England,Anxiolytics,Secobarbital sodium,1.0
2021-02,England,Antidepressants,Amitriptyline hydrochloride,146011.0
2021-02,England,Antidepressants,Clomipramine hydrochloride,2397.0
2021-02,England,Antidepressants,Dosulepin hydrochloride,5162.0
2021-02,England,Antidepressants,Doxepin,187.0
2021-02,England,Antidepressants,Imipramine hydrochloride,1709.0
2021-02,England,Antidepressants,Lofepramine hydrochloride,1267.0
2021-02,England,Antidepressants,Mianserin hydrochloride,3.0
2021-02,England,Antidepressants,Nortriptyline,8731.0
2021-02,England,Antidepressants,Trazodone hydrochloride,12956.0
2021-02,England,Antidepressants,Trimipramine maleate,369.0
2021-02,England,Antidepressants,Isocarboxazid,14.0
2021-02,England,Antidepressants,Moclobemide,97.0
2021-02,England,Antidepressants,Phenelzine sulfate,55.0
2021-02,England,Antidepressants,Tranylcypromine sulfate,106.0
2021-02,England,Antidepressants,Citalopram hydrobromide,158852.0
2021-02,England,Antidepressants,Fluoxetine hydrochloride,73405.0
2021-02,England,Antidepressants,Fluvoxamine maleate,265.0
2021-02,England,Antidepressants,Paroxetine hydrochloride,13265.0
2021-02,England,Antidepressants,Sertraline hydrochloride,211744.0
2021-02,England,Antidepressants,Escitalopram,24177.0
2021-02,England,Antidepressants,Citalopram hydrochloride,933.0
2021-02,England,Antidepressants,Vortioxetine,4129.0
2021-02,England,Antidepressants,Reboxetine,221.0
2021-02,England,Antidepressants,Venlafaxine,56790.0
2021-02,England,Antidepressants,Mirtazapine,111773.0
2021-02,England,Antidepressants,Duloxetine hydrochloride,32219.0
2021-02,England,Antidepressants,Agomelatine,542.0
2021-02,England,Anxiolytics,Promethazine teoclate,292.0
2021-02,England,Anxiolytics,Clobazam,4088.0
2021-02,England,Anxiolytics,Pregabalin,84260.0
2021-02,England,Anxiolytics,Clonazepam,13935.0
2021-02,England,Anxiolytics,Phenobarbital,1922.0
2021-02,England,Anxiolytics,Phenobarbital sodium,3.0
2021-02,England,Anxiolytics,Paraldehyde,22.0
2021-02,England,Anxiolytics,Midazolam maleate,208.0
2021-02,England,Anxiolytics,Midazolam hydrochloride,922.0
2021-02,England,Antidepressants,Bupropion hydrochloride,411.0
2021-02,England,Anxiolytics,Sodium oxybate,11.0
2021-02,England,Anxiolytics,Melatonin,9354.0
2021-02,England,Anxiolytics,Chloral hydrate,50.0
2021-02,England,Anxiolytics,Cloral betaine,5.0
2021-02,England,Anxiolytics,Clomethiazole edisilate,1.0
2021-02,England,Anxiolytics,Clomethiazole,64.0
2021-02,England,Anxiolytics,Loprazolam mesilate,127.0
2021-02,England,Anxiolytics,Lormetazepam,87.0
2021-02,England,Anxiolytics,Nitrazepam,2556.0
2021-02,England,Anxiolytics,Temazepam,6249.0
2021-02,England,Anxiolytics,Zolpidem tartrate,5281.0
2021-02,England,Anxiolytics,Zopiclone,48901.0
2021-02,England,Anxiolytics,Buspirone hydrochloride,470.0
2021-02,England,Anxiolytics,Chlordiazepoxide hydrochloride,352.0
2021-02,England,Anxiolytics,Diazepam,49620.0
2021-02,England,Anxiolytics,Lorazepam,10068.0
2021-02,England,Anxiolytics,Oxazepam,370.0
2021-02,England,Anxiolytics,Butobarbital,2.0
2021-02,England,Anxiolytics,Secobarbital sodium,3.0
2021-02,England,Antidepressants,Amitriptyline hydrochloride,133384.0
2021-02,England,Antidepressants,Clomipramine hydrochloride,1702.0
2021-02,England,Antidepressants,Dosulepin hydrochloride,3801.0
2021-02,England,Antidepressants,Doxepin,207.0
2021-02,England,Antidepressants,Imipramine hydrochloride,1091.0
2021-02,England,Antidepressants,Lofepramine hydrochloride,1354.0
2021-02,England,Antidepressants,Mianserin hydrochloride,1.0
2021-02,England,Antidepressants,Nortriptyline,4959.0
2021-02,England,Antidepressants,Trazodone hydrochloride,8529.0
2021-02,England,Antidepressants,Trimipramine maleate,136.0
2021-02,England,Antidepressants,Isocarboxazid,44.0
2021-02,England,Antidepressants,Moclobemide,71.0
2021-02,England,Antidepressants,Phenelzine sulfate,37.0
2021-02,England,Antidepressants,Tranylcypromine sulfate,60.0
2021-02,England,Antidepressants,Citalopram hydrobromide,122377.0
2021-02,England,Antidepressants,Fluoxetine hydrochloride,53327.0
2021-02,England,Antidepressants,Fluvoxamine maleate,156.0
2021-02,England,Antidepressants,Paroxetine hydrochloride,9856.0
2021-02,England,Antidepressants,Sertraline hydrochloride,152079.0
2021-02,England,Antidepressants,Escitalopram,11613.0
2021-02,England,Antidepressants,Citalopram hydrochloride,488.0
2021-02,England,Antidepressants,Vortioxetine,979.0
2021-02,England,Antidepressants,Reboxetine,221.0
2021-02,England,Antidepressants,Venlafaxine,46529.0
2021-02,England,Antidepressants,Mirtazapine,94156.0
2021-02,England,Antidepressants,Duloxetine hydrochloride,24335.0
2021-02,England,Antidepressants,Agomelatine,180.0
2021-02,England,Anxiolytics,Promethazine teoclate,201.0
2021-02,England,Anxiolytics,Clobazam,2229.0
2021-02,England,Anxiolytics,Pregabalin,62859.0
2021-02,England,Anxiolytics,Clonazepam,7263.0
2021-02,England,Anxiolytics,Phenobarbital,1327.0
2021-02,England,Anxiolytics,Paraldehyde,6.0
2021-02,England,Anxiolytics,Midazolam maleate,260.0
2021-02,England,Anxiolytics,Midazolam hydrochloride,492.0
2021-02,England,Antidepressants,Bupropion hydrochloride,140.0
2021-02,England,Anxiolytics,Melatonin,47.0
2021-02,England,Anxiolytics,Nitrazepam,3.0
2021-02,England,Anxiolytics,Temazepam,1.0
2021-02,England,Anxiolytics,Zolpidem tartrate,9.0
2021-02,England,Anxiolytics,Zopiclone,58.0
2021-02,England,Anxiolytics,Buspirone hydrochloride,6.0
2021-02,England,Anxiolytics,Chlordiazepoxide hydrochloride,3.0
2021-02,England,Anxiolytics,Diazepam,82.0
2021-02,England,Anxiolytics,Lorazepam,18.0
2021-02,England,Antidepressants,Amitriptyline hydrochloride,37.0
2021-02,England,Antidepressants,Clomipramine hydrochloride,1.0
2021-02,England,Antidepressants,Lofepramine hydrochloride,1.0
2021-02,England,Antidepressants,Nortriptyline,1.0
2021-02,England,Antidepressants,Trazodone hydrochloride,1.0
2021-02,England,Antidepressants,Citalopram hydrobromide,28.0
2021-02,England,Antidepressants,Fluoxetine hydrochloride,96.0
